[Hz],FFT[dBm]
1.48468018E+07,-9.86654E+01
1.48498535E+07,-9.69054E+01
1.48529053E+07,-1.05045E+02
1.48559570E+07,-1.05685E+02
1.48590088E+07,-1.09005E+02
1.48620605E+07,-1.01565E+02
1.48651123E+07,-1.02485E+02
1.48681641E+07,-1.04045E+02
1.48712158E+07,-9.69054E+01
1.48742676E+07,-9.68854E+01
1.48773193E+07,-9.99854E+01
1.48803711E+07,-9.68254E+01
1.48834229E+07,-1.04265E+02
1.48864746E+07,-1.02485E+02
1.48895264E+07,-9.68054E+01
1.48925781E+07,-9.68854E+01
1.48956299E+07,-1.02505E+02
1.48986816E+07,-1.03445E+02
1.49017334E+07,-1.06485E+02
1.49047852E+07,-1.08205E+02
1.49078369E+07,-1.01785E+02
1.49108887E+07,-1.00065E+02
1.49139404E+07,-1.04445E+02
1.49169922E+07,-1.19525E+02
1.49200439E+07,-1.08285E+02
1.49230957E+07,-1.00085E+02
1.49261475E+07,-9.80654E+01
1.49291992E+07,-9.88054E+01
1.49322510E+07,-9.91854E+01
1.49353027E+07,-1.03925E+02
1.49383545E+07,-1.00785E+02
1.49414062E+07,-9.69254E+01
1.49444580E+07,-9.79254E+01
1.49475098E+07,-9.61854E+01
1.49505615E+07,-1.00305E+02
1.49536133E+07,-1.17505E+02
1.49566650E+07,-1.02825E+02
1.49597168E+07,-1.05805E+02
1.49627686E+07,-1.02685E+02
1.49658203E+07,-1.17025E+02
1.49688721E+07,-1.01065E+02
1.49719238E+07,-1.04385E+02
1.49749756E+07,-1.00905E+02
1.49780273E+07,-9.89054E+01
1.49810791E+07,-1.08325E+02
1.49841309E+07,-9.81254E+01
1.49871826E+07,-9.78854E+01
1.49902344E+07,-9.90254E+01
1.49932861E+07,-9.56454E+01
1.49963379E+07,-9.49654E+01
1.49993896E+07,-9.42254E+01
1.50024414E+07,-9.59254E+01
1.50054932E+07,-1.08565E+02
1.50085449E+07,-1.02765E+02
1.50115967E+07,-1.07865E+02
1.50146484E+07,-1.01885E+02
1.50177002E+07,-9.72454E+01
1.50207520E+07,-9.89054E+01
1.50238037E+07,-1.07805E+02
1.50268555E+07,-9.89854E+01
1.50299072E+07,-9.64854E+01
1.50329590E+07,-1.07845E+02
1.50360107E+07,-1.15285E+02
1.50390625E+07,-9.87054E+01
1.50421143E+07,-9.45054E+01
1.50451660E+07,-1.00985E+02
1.50482178E+07,-9.66054E+01
1.50512695E+07,-9.44854E+01
1.50543213E+07,-9.55854E+01
1.50573730E+07,-9.98654E+01
1.50604248E+07,-1.01645E+02
1.50634766E+07,-9.50054E+01
1.50665283E+07,-9.22054E+01
1.50695801E+07,-9.48654E+01
1.50726318E+07,-1.05305E+02
1.50756836E+07,-1.00285E+02
1.50787354E+07,-1.01705E+02
1.50817871E+07,-1.03325E+02
1.50848389E+07,-1.02485E+02
1.50878906E+07,-1.01665E+02
1.50909424E+07,-9.64254E+01
1.50939941E+07,-1.00505E+02
1.50970459E+07,-9.98854E+01
1.51000977E+07,-9.89454E+01
1.51031494E+07,-1.20025E+02
1.51062012E+07,-1.06685E+02
1.51092529E+07,-1.02085E+02
1.51123047E+07,-9.67054E+01
1.51153564E+07,-9.71454E+01
1.51184082E+07,-1.00345E+02
1.51214600E+07,-1.02005E+02
1.51245117E+07,-1.00745E+02
1.51275635E+07,-1.04265E+02
1.51306152E+07,-1.06665E+02
1.51336670E+07,-9.95254E+01
1.51367188E+07,-9.47454E+01
1.51397705E+07,-1.00705E+02
1.51428223E+07,-1.09545E+02
1.51458740E+07,-1.04345E+02
1.51489258E+07,-9.54254E+01
1.51519775E+07,-9.36254E+01
1.51550293E+07,-9.67654E+01
1.51580811E+07,-1.07145E+02
1.51611328E+07,-1.05065E+02
1.51641846E+07,-9.66854E+01
1.51672363E+07,-9.92254E+01
1.51702881E+07,-1.04085E+02
1.51733398E+07,-9.95054E+01
1.51763916E+07,-9.93054E+01
1.51794434E+07,-1.06725E+02
1.51824951E+07,-1.03665E+02
1.51855469E+07,-1.10865E+02
1.51885986E+07,-1.04225E+02
1.51916504E+07,-1.00105E+02
1.51947021E+07,-9.92854E+01
1.51977539E+07,-1.02445E+02
1.52008057E+07,-9.64254E+01
1.52038574E+07,-9.41854E+01
1.52069092E+07,-9.81854E+01
1.52099609E+07,-1.02225E+02
1.52130127E+07,-1.00865E+02
1.52160645E+07,-9.84654E+01
1.52191162E+07,-1.00065E+02
1.52221680E+07,-1.09545E+02
1.52252197E+07,-9.64254E+01
1.52282715E+07,-1.00585E+02
1.52313232E+07,-9.68454E+01
1.52343750E+07,-1.07705E+02
1.52374268E+07,-1.14525E+02
1.52404785E+07,-9.75854E+01
1.52435303E+07,-9.47454E+01
1.52465820E+07,-1.02365E+02
1.52496338E+07,-9.53854E+01
1.52526855E+07,-9.49454E+01
1.52557373E+07,-1.00025E+02
1.52587891E+07,-1.02585E+02
1.52618408E+07,-9.96054E+01
1.52648926E+07,-9.45654E+01
1.52679443E+07,-1.04945E+02
1.52709961E+07,-9.79054E+01
1.52740479E+07,-1.10405E+02
1.52770996E+07,-1.09005E+02
1.52801514E+07,-1.11005E+02
1.52832031E+07,-1.01005E+02
1.52862549E+07,-1.06445E+02
1.52893066E+07,-1.03965E+02
1.52923584E+07,-1.07425E+02
1.52954102E+07,-1.04505E+02
1.52984619E+07,-1.01985E+02
1.53015137E+07,-1.02585E+02
1.53045654E+07,-1.03625E+02
1.53076172E+07,-1.00045E+02
1.53106689E+07,-9.48254E+01
1.53137207E+07,-9.56454E+01
1.53167725E+07,-9.32254E+01
1.53198242E+07,-9.61254E+01
1.53228760E+07,-1.04185E+02
1.53259277E+07,-1.02565E+02
1.53289795E+07,-1.06745E+02
1.53320312E+07,-1.08605E+02
1.53350830E+07,-9.67854E+01
1.53381348E+07,-9.81254E+01
1.53411865E+07,-9.52454E+01
1.53442383E+07,-9.68654E+01
1.53472900E+07,-9.77654E+01
1.53503418E+07,-9.61054E+01
1.53533936E+07,-1.01865E+02
1.53564453E+07,-1.11405E+02
1.53594971E+07,-1.10405E+02
1.53625488E+07,-1.01985E+02
1.53656006E+07,-1.11765E+02
1.53686523E+07,-1.02685E+02
1.53717041E+07,-9.92854E+01
1.53747559E+07,-9.61654E+01
1.53778076E+07,-9.68054E+01
1.53808594E+07,-1.05505E+02
1.53839111E+07,-1.04705E+02
1.53869629E+07,-9.99454E+01
1.53900146E+07,-9.86254E+01
1.53930664E+07,-9.95054E+01
1.53961182E+07,-1.07105E+02
1.53991699E+07,-1.12145E+02
1.54022217E+07,-1.04445E+02
1.54052734E+07,-1.00805E+02
1.54083252E+07,-1.01485E+02
1.54113770E+07,-9.76854E+01
1.54144287E+07,-9.79854E+01
1.54174805E+07,-1.03445E+02
1.54205322E+07,-9.99054E+01
1.54235840E+07,-9.53054E+01
1.54266357E+07,-9.67454E+01
1.54296875E+07,-1.03885E+02
1.54327393E+07,-1.02505E+02
1.54357910E+07,-9.82254E+01
1.54388428E+07,-9.90454E+01
1.54418945E+07,-1.19725E+02
1.54449463E+07,-9.74854E+01
1.54479980E+07,-1.00045E+02
1.54510498E+07,-9.53054E+01
1.54541016E+07,-9.85854E+01
1.54571533E+07,-1.05865E+02
1.54602051E+07,-1.02005E+02
1.54632568E+07,-9.98654E+01
1.54663086E+07,-9.77054E+01
1.54693604E+07,-9.40854E+01
1.54724121E+07,-9.46054E+01
1.54754639E+07,-9.32654E+01
1.54785156E+07,-9.73854E+01
1.54815674E+07,-9.90454E+01
1.54846191E+07,-9.38854E+01
1.54876709E+07,-9.86654E+01
1.54907227E+07,-1.02805E+02
1.54937744E+07,-9.98854E+01
1.54968262E+07,-9.76054E+01
1.54998779E+07,-1.03765E+02
1.55029297E+07,-1.03845E+02
1.55059814E+07,-1.18125E+02
1.55090332E+07,-1.02225E+02
1.55120850E+07,-9.79854E+01
1.55151367E+07,-9.51254E+01
1.55181885E+07,-1.04085E+02
1.55212402E+07,-9.79254E+01
1.55242920E+07,-9.58254E+01
1.55273438E+07,-1.05325E+02
1.55303955E+07,-9.76054E+01
1.55334473E+07,-9.98054E+01
1.55364990E+07,-1.12225E+02
1.55395508E+07,-1.00985E+02
1.55426025E+07,-9.75054E+01
1.55456543E+07,-9.50854E+01
1.55487061E+07,-9.47654E+01
1.55517578E+07,-9.72054E+01
1.55548096E+07,-9.96054E+01
1.55578613E+07,-9.87254E+01
1.55609131E+07,-1.00325E+02
1.55639648E+07,-9.85254E+01
1.55670166E+07,-9.75054E+01
1.55700684E+07,-1.01705E+02
1.55731201E+07,-9.79454E+01
1.55761719E+07,-9.70454E+01
1.55792236E+07,-1.03265E+02
1.55822754E+07,-1.03025E+02
1.55853271E+07,-9.84654E+01
1.55883789E+07,-1.01345E+02
1.55914307E+07,-1.10085E+02
1.55944824E+07,-1.03725E+02
1.55975342E+07,-9.90854E+01
1.56005859E+07,-9.44054E+01
1.56036377E+07,-9.69054E+01
1.56066895E+07,-9.91454E+01
1.56097412E+07,-9.78654E+01
1.56127930E+07,-1.01145E+02
1.56158447E+07,-1.13405E+02
1.56188965E+07,-1.05325E+02
1.56219482E+07,-1.01005E+02
1.56250000E+07,-1.03065E+02
1.56280518E+07,-1.14325E+02
1.56311035E+07,-9.93854E+01
1.56341553E+07,-1.04885E+02
1.56372070E+07,-1.05425E+02
1.56402588E+07,-1.06625E+02
1.56433105E+07,-1.00105E+02
1.56463623E+07,-9.38054E+01
1.56494141E+07,-9.67454E+01
1.56524658E+07,-1.02065E+02
1.56555176E+07,-1.11525E+02
1.56585693E+07,-9.84254E+01
1.56616211E+07,-9.85054E+01
1.56646729E+07,-9.93054E+01
1.56677246E+07,-1.04405E+02
1.56707764E+07,-9.66054E+01
1.56738281E+07,-9.80054E+01
1.56768799E+07,-1.06265E+02
1.56799316E+07,-9.82054E+01
1.56829834E+07,-9.78854E+01
1.56860352E+07,-1.00805E+02
1.56890869E+07,-9.80254E+01
1.56921387E+07,-9.37254E+01
1.56951904E+07,-9.78654E+01
1.56982422E+07,-1.04945E+02
1.57012939E+07,-9.66454E+01
1.57043457E+07,-1.02685E+02
1.57073975E+07,-1.06925E+02
1.57104492E+07,-1.01385E+02
1.57135010E+07,-1.05625E+02
1.57165527E+07,-1.06825E+02
1.57196045E+07,-1.05405E+02
1.57226562E+07,-1.01825E+02
1.57257080E+07,-1.02645E+02
1.57287598E+07,-1.09865E+02
1.57318115E+07,-9.85854E+01
1.57348633E+07,-1.02485E+02
1.57379150E+07,-1.09005E+02
1.57409668E+07,-9.76854E+01
1.57440186E+07,-9.41854E+01
1.57470703E+07,-9.82654E+01
1.57501221E+07,-1.07865E+02
1.57531738E+07,-1.04405E+02
1.57562256E+07,-9.75054E+01
1.57592773E+07,-9.33054E+01
1.57623291E+07,-9.40854E+01
1.57653809E+07,-9.65254E+01
1.57684326E+07,-9.33054E+01
1.57714844E+07,-9.90454E+01
1.57745361E+07,-9.19054E+01
1.57775879E+07,-9.12254E+01
1.57806396E+07,-9.84054E+01
1.57836914E+07,-1.03325E+02
1.57867432E+07,-9.71854E+01
1.57897949E+07,-1.02965E+02
1.57928467E+07,-9.85454E+01
1.57958984E+07,-9.38854E+01
1.57989502E+07,-9.88654E+01
1.58020020E+07,-1.02985E+02
1.58050537E+07,-1.04425E+02
1.58081055E+07,-9.50454E+01
1.58111572E+07,-9.97254E+01
1.58142090E+07,-1.01305E+02
1.58172607E+07,-9.97054E+01
1.58203125E+07,-1.01285E+02
1.58233643E+07,-1.01225E+02
1.58264160E+07,-9.84054E+01
1.58294678E+07,-9.98454E+01
1.58325195E+07,-1.03965E+02
1.58355713E+07,-1.02745E+02
1.58386230E+07,-9.74254E+01
1.58416748E+07,-1.14805E+02
1.58447266E+07,-1.03125E+02
1.58477783E+07,-1.03125E+02
1.58508301E+07,-1.04265E+02
1.58538818E+07,-1.09425E+02
1.58569336E+07,-9.87454E+01
1.58599854E+07,-9.63854E+01
1.58630371E+07,-1.11205E+02
1.58660889E+07,-9.88454E+01
1.58691406E+07,-1.05885E+02
1.58721924E+07,-1.01565E+02
1.58752441E+07,-9.99054E+01
1.58782959E+07,-1.04425E+02
1.58813477E+07,-9.53054E+01
1.58843994E+07,-1.00465E+02
1.58874512E+07,-9.94654E+01
1.58905029E+07,-1.01585E+02
1.58935547E+07,-1.00545E+02
1.58966064E+07,-9.49454E+01
1.58996582E+07,-9.79054E+01
1.59027100E+07,-1.05845E+02
1.59057617E+07,-1.09245E+02
1.59088135E+07,-9.65054E+01
1.59118652E+07,-9.29254E+01
1.59149170E+07,-9.85454E+01
1.59179688E+07,-1.03545E+02
1.59210205E+07,-9.61854E+01
1.59240723E+07,-9.37254E+01
1.59271240E+07,-9.29654E+01
1.59301758E+07,-9.91254E+01
1.59332275E+07,-1.02085E+02
1.59362793E+07,-1.04145E+02
1.59393311E+07,-9.53054E+01
1.59423828E+07,-9.81454E+01
1.59454346E+07,-9.70654E+01
1.59484863E+07,-9.50254E+01
1.59515381E+07,-9.72054E+01
1.59545898E+07,-1.01445E+02
1.59576416E+07,-1.09965E+02
1.59606934E+07,-1.09445E+02
1.59637451E+07,-1.04585E+02
1.59667969E+07,-9.90454E+01
1.59698486E+07,-1.01425E+02
1.59729004E+07,-1.05745E+02
1.59759521E+07,-9.45254E+01
1.59790039E+07,-9.56454E+01
1.59820557E+07,-1.06165E+02
1.59851074E+07,-1.08425E+02
1.59881592E+07,-1.05045E+02
1.59912109E+07,-1.13845E+02
1.59942627E+07,-1.04585E+02
1.59973145E+07,-9.55654E+01
1.60003662E+07,-9.96254E+01
1.60034180E+07,-1.00285E+02
1.60064697E+07,-9.99454E+01
1.60095215E+07,-9.62654E+01
1.60125732E+07,-1.04765E+02
1.60156250E+07,-9.70454E+01
1.60186768E+07,-1.03185E+02
1.60217285E+07,-9.44054E+01
1.60247803E+07,-9.56854E+01
1.60278320E+07,-9.98854E+01
1.60308838E+07,-9.83054E+01
1.60339355E+07,-9.62254E+01
1.60369873E+07,-1.02765E+02
1.60400391E+07,-1.12145E+02
1.60430908E+07,-1.01625E+02
1.60461426E+07,-9.75054E+01
1.60491943E+07,-9.75054E+01
1.60522461E+07,-9.98254E+01
1.60552979E+07,-9.77454E+01
1.60583496E+07,-9.37654E+01
1.60614014E+07,-9.20654E+01
1.60644531E+07,-9.00454E+01
1.60675049E+07,-9.20454E+01
1.60705566E+07,-1.03305E+02
1.60736084E+07,-9.84854E+01
1.60766602E+07,-9.77254E+01
1.60797119E+07,-9.88054E+01
1.60827637E+07,-9.77454E+01
1.60858154E+07,-1.01485E+02
1.60888672E+07,-1.15145E+02
1.60919189E+07,-1.00365E+02
1.60949707E+07,-1.06905E+02
1.60980225E+07,-9.89854E+01
1.61010742E+07,-1.00465E+02
1.61041260E+07,-1.04365E+02
1.61071777E+07,-9.78054E+01
1.61102295E+07,-9.79854E+01
1.61132812E+07,-1.12305E+02
1.61163330E+07,-9.92654E+01
1.61193848E+07,-1.00245E+02
1.61224365E+07,-1.02525E+02
1.61254883E+07,-1.00325E+02
1.61285400E+07,-1.11785E+02
1.61315918E+07,-1.03805E+02
1.61346436E+07,-1.05505E+02
1.61376953E+07,-9.91454E+01
1.61407471E+07,-1.07985E+02
1.61437988E+07,-9.72054E+01
1.61468506E+07,-9.93854E+01
1.61499023E+07,-1.14525E+02
1.61529541E+07,-1.05945E+02
1.61560059E+07,-1.05325E+02
1.61590576E+07,-9.83254E+01
1.61621094E+07,-9.51654E+01
1.61651611E+07,-9.78854E+01
1.61682129E+07,-1.04225E+02
1.61712646E+07,-1.10425E+02
1.61743164E+07,-9.72854E+01
1.61773682E+07,-9.33054E+01
1.61804199E+07,-9.80854E+01
1.61834717E+07,-9.65254E+01
1.61865234E+07,-1.00665E+02
1.61895752E+07,-1.09045E+02
1.61926270E+07,-1.03325E+02
1.61956787E+07,-9.94854E+01
1.61987305E+07,-9.73254E+01
1.62017822E+07,-9.95054E+01
1.62048340E+07,-9.86054E+01
1.62078857E+07,-9.84854E+01
1.62109375E+07,-1.04145E+02
1.62139893E+07,-9.79654E+01
1.62170410E+07,-9.71654E+01
1.62200928E+07,-9.63254E+01
1.62231445E+07,-1.02365E+02
1.62261963E+07,-1.02485E+02
1.62292480E+07,-1.03125E+02
1.62322998E+07,-9.55854E+01
1.62353516E+07,-9.71054E+01
1.62384033E+07,-9.90054E+01
1.62414551E+07,-9.80654E+01
1.62445068E+07,-9.91654E+01
1.62475586E+07,-9.34054E+01
1.62506104E+07,-9.66054E+01
1.62536621E+07,-9.59254E+01
1.62567139E+07,-9.51254E+01
1.62597656E+07,-9.71854E+01
1.62628174E+07,-9.88054E+01
1.62658691E+07,-1.00225E+02
1.62689209E+07,-9.95654E+01
1.62719727E+07,-1.05745E+02
1.62750244E+07,-9.82254E+01
1.62780762E+07,-9.59054E+01
1.62811279E+07,-9.93854E+01
1.62841797E+07,-9.87854E+01
1.62872314E+07,-1.00705E+02
1.62902832E+07,-1.02065E+02
1.62933350E+07,-1.05785E+02
1.62963867E+07,-9.95054E+01
1.62994385E+07,-9.61654E+01
1.63024902E+07,-9.82054E+01
1.63055420E+07,-1.06165E+02
1.63085938E+07,-9.53854E+01
1.63116455E+07,-9.57454E+01
1.63146973E+07,-9.58654E+01
1.63177490E+07,-9.41454E+01
1.63208008E+07,-1.03545E+02
1.63238525E+07,-9.65454E+01
1.63269043E+07,-1.00565E+02
1.63299561E+07,-1.12925E+02
1.63330078E+07,-1.11865E+02
1.63360596E+07,-9.79654E+01
1.63391113E+07,-9.62054E+01
1.63421631E+07,-9.70054E+01
1.63452148E+07,-9.65854E+01
1.63482666E+07,-9.76454E+01
1.63513184E+07,-1.00765E+02
1.63543701E+07,-1.09785E+02
1.63574219E+07,-1.06545E+02
1.63604736E+07,-1.01385E+02
1.63635254E+07,-1.00225E+02
1.63665771E+07,-1.04265E+02
1.63696289E+07,-9.86254E+01
1.63726807E+07,-1.06325E+02
1.63757324E+07,-1.03765E+02
1.63787842E+07,-9.91654E+01
1.63818359E+07,-1.00025E+02
1.63848877E+07,-1.00345E+02
1.63879395E+07,-9.62454E+01
1.63909912E+07,-9.68054E+01
1.63940430E+07,-9.23854E+01
1.63970947E+07,-1.03305E+02
1.64001465E+07,-1.09505E+02
1.64031982E+07,-1.01765E+02
1.64062500E+07,-9.84654E+01
1.64093018E+07,-1.01145E+02
1.64123535E+07,-1.05145E+02
1.64154053E+07,-1.09925E+02
1.64184570E+07,-1.02245E+02
1.64215088E+07,-1.13325E+02
1.64245605E+07,-9.86454E+01
1.64276123E+07,-1.00885E+02
1.64306641E+07,-1.02425E+02
1.64337158E+07,-9.37254E+01
1.64367676E+07,-9.65454E+01
1.64398193E+07,-1.08825E+02
1.64428711E+07,-9.70454E+01
1.64459229E+07,-9.77454E+01
1.64489746E+07,-9.89854E+01
1.64520264E+07,-9.48254E+01
1.64550781E+07,-9.69854E+01
1.64581299E+07,-9.79454E+01
1.64611816E+07,-1.03665E+02
1.64642334E+07,-9.81454E+01
1.64672852E+07,-9.93854E+01
1.64703369E+07,-9.65054E+01
1.64733887E+07,-9.46854E+01
1.64764404E+07,-9.46254E+01
1.64794922E+07,-9.78054E+01
1.64825439E+07,-9.40054E+01
1.64855957E+07,-9.41854E+01
1.64886475E+07,-1.07305E+02
1.64916992E+07,-9.77454E+01
1.64947510E+07,-1.01245E+02
1.64978027E+07,-1.01405E+02
1.65008545E+07,-9.94254E+01
1.65039062E+07,-9.63854E+01
1.65069580E+07,-9.73454E+01
1.65100098E+07,-9.40454E+01
1.65130615E+07,-9.49454E+01
1.65161133E+07,-1.02065E+02
1.65191650E+07,-9.70054E+01
1.65222168E+07,-1.02445E+02
1.65252686E+07,-1.04145E+02
1.65283203E+07,-9.83654E+01
1.65313721E+07,-1.02905E+02
1.65344238E+07,-1.09885E+02
1.65374756E+07,-1.09305E+02
1.65405273E+07,-1.04325E+02
1.65435791E+07,-1.04965E+02
1.65466309E+07,-1.20005E+02
1.65496826E+07,-1.04605E+02
1.65527344E+07,-1.03625E+02
1.65557861E+07,-1.08625E+02
1.65588379E+07,-1.08465E+02
1.65618896E+07,-1.01045E+02
1.65649414E+07,-1.03125E+02
1.65679932E+07,-1.20345E+02
1.65710449E+07,-1.05725E+02
1.65740967E+07,-9.40054E+01
1.65771484E+07,-9.22054E+01
1.65802002E+07,-9.52654E+01
1.65832520E+07,-1.00265E+02
1.65863037E+07,-1.07865E+02
1.65893555E+07,-9.77054E+01
1.65924072E+07,-9.62054E+01
1.65954590E+07,-1.03465E+02
1.65985107E+07,-1.04285E+02
1.66015625E+07,-1.04645E+02
1.66046143E+07,-1.03585E+02
1.66076660E+07,-1.04905E+02
1.66107178E+07,-1.06105E+02
1.66137695E+07,-1.15005E+02
1.66168213E+07,-1.01185E+02
1.66198730E+07,-9.71254E+01
1.66229248E+07,-9.48254E+01
1.66259766E+07,-9.33654E+01
1.66290283E+07,-1.02045E+02
1.66320801E+07,-1.07245E+02
1.66351318E+07,-1.23085E+02
1.66381836E+07,-1.01185E+02
1.66412354E+07,-9.72854E+01
1.66442871E+07,-9.85254E+01
1.66473389E+07,-1.03305E+02
1.66503906E+07,-1.10605E+02
1.66534424E+07,-9.78654E+01
1.66564941E+07,-1.02145E+02
1.66595459E+07,-1.04525E+02
1.66625977E+07,-9.88454E+01
1.66656494E+07,-9.57254E+01
1.66687012E+07,-9.43054E+01
1.66717529E+07,-1.00985E+02
1.66748047E+07,-9.97454E+01
1.66778564E+07,-9.74254E+01
1.66809082E+07,-1.00705E+02
1.66839600E+07,-1.02645E+02
1.66870117E+07,-1.01085E+02
1.66900635E+07,-1.00045E+02
1.66931152E+07,-1.09205E+02
1.66961670E+07,-1.00525E+02
1.66992188E+07,-9.60054E+01
1.67022705E+07,-9.83854E+01
1.67053223E+07,-1.00245E+02
1.67083740E+07,-9.71054E+01
1.67114258E+07,-9.89054E+01
1.67144775E+07,-1.00885E+02
1.67175293E+07,-9.64254E+01
1.67205811E+07,-1.02125E+02
1.67236328E+07,-9.27654E+01
1.67266846E+07,-9.68854E+01
1.67297363E+07,-1.03085E+02
1.67327881E+07,-1.03125E+02
1.67358398E+07,-1.16305E+02
1.67388916E+07,-1.07605E+02
1.67419434E+07,-1.09785E+02
1.67449951E+07,-1.09045E+02
1.67480469E+07,-9.90254E+01
1.67510986E+07,-9.87054E+01
1.67541504E+07,-1.14225E+02
1.67572021E+07,-1.02825E+02
1.67602539E+07,-1.06325E+02
1.67633057E+07,-1.02245E+02
1.67663574E+07,-1.03465E+02
1.67694092E+07,-9.55254E+01
1.67724609E+07,-9.20654E+01
1.67755127E+07,-9.53254E+01
1.67785645E+07,-9.82254E+01
1.67816162E+07,-9.81054E+01
1.67846680E+07,-1.01805E+02
1.67877197E+07,-1.19665E+02
1.67907715E+07,-9.98854E+01
1.67938232E+07,-9.43054E+01
1.67968750E+07,-9.35854E+01
1.67999268E+07,-9.89254E+01
1.68029785E+07,-1.02385E+02
1.68060303E+07,-9.94854E+01
1.68090820E+07,-1.03765E+02
1.68121338E+07,-1.06285E+02
1.68151855E+07,-1.08985E+02
1.68182373E+07,-1.08485E+02
1.68212891E+07,-1.09765E+02
1.68243408E+07,-9.57054E+01
1.68273926E+07,-9.57654E+01
1.68304443E+07,-9.66854E+01
1.68334961E+07,-9.97654E+01
1.68365479E+07,-1.00725E+02
1.68395996E+07,-9.79454E+01
1.68426514E+07,-1.05005E+02
1.68457031E+07,-1.15925E+02
1.68487549E+07,-1.04425E+02
1.68518066E+07,-1.21585E+02
1.68548584E+07,-1.02625E+02
1.68579102E+07,-9.90054E+01
1.68609619E+07,-1.01765E+02
1.68640137E+07,-1.05825E+02
1.68670654E+07,-9.86254E+01
1.68701172E+07,-9.82854E+01
1.68731689E+07,-9.28654E+01
1.68762207E+07,-9.47454E+01
1.68792725E+07,-1.13225E+02
1.68823242E+07,-1.03705E+02
1.68853760E+07,-9.55654E+01
1.68884277E+07,-1.02325E+02
1.68914795E+07,-1.01505E+02
1.68945312E+07,-1.01565E+02
1.68975830E+07,-9.86654E+01
1.69006348E+07,-1.07645E+02
1.69036865E+07,-1.03585E+02
1.69067383E+07,-1.06765E+02
1.69097900E+07,-9.58054E+01
1.69128418E+07,-9.93454E+01
1.69158936E+07,-9.74254E+01
1.69189453E+07,-9.67854E+01
1.69219971E+07,-1.00905E+02
1.69250488E+07,-9.51454E+01
1.69281006E+07,-1.03805E+02
1.69311523E+07,-1.07045E+02
1.69342041E+07,-9.78654E+01
1.69372559E+07,-1.05605E+02
1.69403076E+07,-9.91654E+01
1.69433594E+07,-1.00365E+02
1.69464111E+07,-9.51254E+01
1.69494629E+07,-9.62454E+01
1.69525146E+07,-9.79854E+01
1.69555664E+07,-1.00605E+02
1.69586182E+07,-9.36254E+01
1.69616699E+07,-9.48654E+01
1.69647217E+07,-1.05045E+02
1.69677734E+07,-1.00125E+02
1.69708252E+07,-9.36654E+01
1.69738770E+07,-9.46254E+01
1.69769287E+07,-9.52054E+01
1.69799805E+07,-9.37254E+01
1.69830322E+07,-9.00054E+01
1.69860840E+07,-9.34654E+01
1.69891357E+07,-1.06285E+02
1.69921875E+07,-1.11245E+02
1.69952393E+07,-1.08745E+02
1.69982910E+07,-1.05865E+02
1.70013428E+07,-1.08425E+02
1.70043945E+07,-1.03065E+02
1.70074463E+07,-1.02125E+02
1.70104980E+07,-1.05105E+02
1.70135498E+07,-1.02425E+02
1.70166016E+07,-1.09445E+02
1.70196533E+07,-9.59854E+01
1.70227051E+07,-9.12454E+01
1.70257568E+07,-9.78454E+01
1.70288086E+07,-1.02625E+02
1.70318604E+07,-1.04345E+02
1.70349121E+07,-1.01085E+02
1.70379639E+07,-1.19125E+02
1.70410156E+07,-9.68054E+01
1.70440674E+07,-9.60454E+01
1.70471191E+07,-1.10165E+02
1.70501709E+07,-1.00885E+02
1.70532227E+07,-9.82654E+01
1.70562744E+07,-1.00645E+02
1.70593262E+07,-9.93054E+01
1.70623779E+07,-9.23854E+01
1.70654297E+07,-9.61254E+01
1.70684814E+07,-1.00025E+02
1.70715332E+07,-9.80654E+01
1.70745850E+07,-1.02645E+02
1.70776367E+07,-9.64054E+01
1.70806885E+07,-9.35054E+01
1.70837402E+07,-9.71054E+01
1.70867920E+07,-9.75254E+01
1.70898438E+07,-1.06345E+02
1.70928955E+07,-1.04225E+02
1.70959473E+07,-9.54454E+01
1.70989990E+07,-9.58454E+01
1.71020508E+07,-1.00725E+02
1.71051025E+07,-1.10985E+02
1.71081543E+07,-9.85654E+01
1.71112061E+07,-9.53454E+01
1.71142578E+07,-9.86454E+01
1.71173096E+07,-9.69454E+01
1.71203613E+07,-9.42254E+01
1.71234131E+07,-9.68254E+01
1.71264648E+07,-1.02445E+02
1.71295166E+07,-1.14725E+02
1.71325684E+07,-1.01005E+02
1.71356201E+07,-9.46654E+01
1.71386719E+07,-1.02745E+02
1.71417236E+07,-1.08205E+02
1.71447754E+07,-1.02925E+02
1.71478271E+07,-1.03405E+02
1.71508789E+07,-1.04045E+02
1.71539307E+07,-1.13405E+02
1.71569824E+07,-1.08465E+02
1.71600342E+07,-1.05605E+02
1.71630859E+07,-1.24645E+02
1.71661377E+07,-1.00065E+02
1.71691895E+07,-9.44054E+01
1.71722412E+07,-9.94654E+01
1.71752930E+07,-1.01285E+02
1.71783447E+07,-9.88454E+01
1.71813965E+07,-1.26545E+02
1.71844482E+07,-1.04145E+02
1.71875000E+07,-1.23185E+02
1.71905518E+07,-1.07525E+02
1.71936035E+07,-1.10465E+02
1.71966553E+07,-9.79854E+01
1.71997070E+07,-9.50054E+01
1.72027588E+07,-1.01505E+02
1.72058105E+07,-1.00405E+02
1.72088623E+07,-9.53054E+01
1.72119141E+07,-9.65254E+01
1.72149658E+07,-9.31854E+01
