Model,TBS2074B
Firmware Version,v1.31.16

Point Format,Y,,,
4.160e-05,-0.257812,0.0337188,-1.32992,4.34
4.320e-05,-0.246875,0.0337688,-1.32992,4.34016
4.480e-05,-0.254687,0.0339094,-1.32992,4.34016
4.640e-05,-0.255468,0.0340031,-1.32797,4.34
4.800e-05,-0.2625,0.0340969,-1.32578,4.34
4.960e-05,-0.255468,0.0341375,-1.32453,4.34
5.120e-05,-0.254687,0.0342688,-1.32234,4.34
5.280e-05,-0.259375,0.0344531,-1.32,4.34016
5.440e-05,-0.257812,0.0345656,-1.31664,4.34016
5.600e-05,-0.239843,0.0347719,-1.31109,4.34016
5.760e-05,-0.254687,0.0350094,-1.31,4.34
5.920e-05,-0.260156,0.0352906,-1.30992,4.34016
6.080e-05,-0.239843,0.0356094,-1.31,4.34016
6.240e-05,-0.264062,0.0358375,-1.30992,4.34
6.400e-05,-0.252343,0.0360219,-1.30992,4.34
6.560e-05,-0.257031,0.0363344,-1.30898,4.34
6.720e-05,-0.267968,0.0365938,-1.30992,4.34
6.880e-05,-0.253906,0.0368344,-1.30328,4.34
7.040e-05,-0.25,0.0369813,-1.30227,4.34
7.200e-05,-0.257812,0.0372688,-1.29813,4.34016
7.360e-05,-0.249218,0.0372688,-1.29406,4.34016
7.520e-05,-0.254687,0.0372969,-1.28992,4.34016
7.680e-05,-0.2625,0.0374156,-1.29,4.34
7.840e-05,-0.246093,0.0372969,-1.29,4.34
8.000e-05,-0.299218,0.0372125,-1.28992,4.34
8.160e-05,-0.25625,0.0370625,-1.28992,4.34
8.320e-05,-0.2375,0.0369406,-1.28992,4.34016
8.480e-05,-0.261718,0.0366781,-1.28992,4.34016
8.640e-05,-0.3,0.0362563,-1.28469,4.34016
8.800e-05,-0.25,0.0359219,-1.28938,4.34
8.960e-05,-0.246093,0.0354813,-1.27766,4.34016
9.120e-05,-0.242187,0.0350969,-1.27188,4.34
9.280e-05,-0.299218,0.0346438,-1.27,4.34016
9.440e-05,-0.2625,0.03405,-1.27,4.34016
9.600e-05,-0.251562,0.0335156,-1.26992,4.34016
9.760e-05,-0.2625,0.0330094,-1.26992,4.34016
9.920e-05,-0.264843,0.0325656,-1.26992,4.34
1.008e-04,-0.259375,0.0319938,-1.26938,4.34016
1.024e-04,-0.26875,0.0314063,-1.26492,4.34
1.040e-04,-0.25625,0.0308156,-1.26594,4.34
1.056e-04,-0.251562,0.0304813,-1.2632,4.34016
1.072e-04,-0.255468,0.0298594,-1.26258,4.34016
1.088e-04,-0.299218,0.0295375,-1.25984,4.34016
1.104e-04,-0.253125,0.0290031,-1.2575,4.34016
1.120e-04,-0.255468,0.0285156,-1.25273,4.34016
1.136e-04,-0.264062,0.0282031,-1.25,4.34
1.152e-04,-0.245312,0.0277656,-1.24992,4.34
1.168e-04,-0.259375,0.0274781,-1.25,4.34016
1.184e-04,-0.251562,0.0271375,-1.24992,4.34016
1.200e-04,-0.248437,0.0268,-1.24992,4.34016
1.216e-04,-0.260156,0.0265406,-1.24992,4.34
1.232e-04,-0.257031,0.0261406,-1.24563,4.34
1.248e-04,-0.250781,0.025925,-1.24992,4.34
1.264e-04,-0.253125,0.0259,-1.24102,4.34
1.280e-04,-0.263281,0.0253688,-1.23664,4.34
1.296e-04,-0.260937,0.0252,-1.23,4.34
1.312e-04,-0.257812,0.0252,-1.22992,4.34
1.328e-04,-0.255468,0.0251281,-1.22992,4.34
1.344e-04,-0.253906,0.0247969,-1.22992,4.34
1.360e-04,-0.257031,0.0246625,-1.22992,4.34016
1.376e-04,-0.259375,0.0245125,-1.22992,4.34
1.392e-04,-0.260156,0.0244813,-1.22906,4.34
1.408e-04,-0.264062,0.0243844,-1.22539,4.34
1.424e-04,-0.259375,0.0244375,-1.22438,4.34016
1.440e-04,-0.255468,0.0244594,-1.22984,4.34
1.456e-04,-0.25,0.0244219,-1.22,4.34
1.472e-04,-0.299218,0.0244875,-1.21648,4.34
1.488e-04,-0.251562,0.0245438,-1.21047,4.34
1.504e-04,-0.250781,0.0246438,-1.21,4.34016
1.520e-04,-0.2375,0.0247656,-1.21,4.34016
1.536e-04,-0.245312,0.0248594,-1.20992,4.34
1.552e-04,-0.254687,0.0249344,-1.21,4.34
1.568e-04,-0.278125,0.0252875,-1.20992,4.34016
1.584e-04,-0.299218,0.0255469,-1.20891,4.34
1.600e-04,-0.251562,0.0257313,-1.20992,4.34
1.616e-04,-0.299218,0.0260094,-1.20508,4.34
1.632e-04,-0.259375,0.0263313,-1.20359,4.34
1.648e-04,-0.253125,0.0266875,-1.20094,4.34
1.664e-04,-0.259375,0.0271906,-1.19648,4.34016
1.680e-04,-0.258593,0.0276969,-1.19,4.34
1.696e-04,-0.254687,0.0282406,-1.19,4.34
1.712e-04,-0.245312,0.0288063,-1.18992,4.34016
1.728e-04,-0.248437,0.0294219,-1.18992,4.34016
1.744e-04,-0.258593,0.0302125,-1.18992,4.34016
1.760e-04,-0.270312,0.0310313,-1.18805,4.34
1.776e-04,-0.251562,0.0318938,-1.18547,4.34016
1.792e-04,-0.250781,0.0329156,-1.18641,4.34016
1.808e-04,-0.25,0.0339719,-1.1843,4.34
1.824e-04,-0.299218,0.0351281,-1.18305,4.34
1.840e-04,-0.253906,0.0363438,-1.17148,4.34016
1.856e-04,-0.2625,0.0376281,-1.17891,4.34
1.872e-04,-0.3,0.0389344,-1.17445,4.34
1.888e-04,-0.2625,0.0403531,-1.17,4.34
1.904e-04,-0.261718,0.0417406,-1.16992,4.34
1.920e-04,-0.252343,0.04315,-1.16992,4.34016
1.936e-04,-0.261718,0.0445437,-1.16992,4.34
1.952e-04,-0.259375,0.0458156,-1.16992,4.34
1.968e-04,-0.252343,0.0471156,-1.16938,4.34016
1.984e-04,-0.253906,0.04825,-1.1675,4.34016
2.000e-04,-0.250781,0.0492625,-1.16734,4.34
2.016e-04,-0.2625,0.0501219,-1.16602,4.34016
2.032e-04,-0.248437,0.0508781,-1.16328,4.34016
2.048e-04,-0.253125,0.0513531,-1.15922,4.34
2.064e-04,-0.250781,0.0517875,-1.15,4.34016
2.080e-04,-0.299218,0.0520562,-1.15,4.34016
2.096e-04,-0.25625,0.0521312,-1.15,4.34
2.112e-04,-0.299218,0.0519594,-1.14992,4.34
2.128e-04,-0.273437,0.0515437,-1.14992,4.34
2.144e-04,-0.244531,0.0510531,-1.14992,4.34016
2.160e-04,-0.261718,0.05035,-1.14672,4.34
2.176e-04,-0.250781,0.0494906,-1.14563,4.34
2.192e-04,-0.257812,0.0486437,-1.14484,4.34016
2.208e-04,-0.25625,0.0474937,-1.14422,4.34016
2.224e-04,-0.2625,0.0462625,-1.1432,4.34
2.240e-04,-0.261718,0.0450312,-1.14102,4.34016
2.256e-04,-0.261718,0.0437062,-1.13398,4.34
2.272e-04,-0.249218,0.0422656,-1.13,4.34016
2.288e-04,-0.252343,0.0407656,-1.12992,4.34
2.304e-04,-0.253125,0.0394,-1.13,4.34
2.320e-04,-0.248437,0.0380031,-1.13,4.34
2.336e-04,-0.252343,0.0365344,-1.12992,4.34
2.352e-04,-0.246875,0.0351156,-1.12727,4.34016
2.368e-04,-0.255468,0.0337906,-1.12633,4.34
2.384e-04,-0.25,0.0325406,-1.12477,4.34016
2.400e-04,-0.260156,0.0312875,-1.12484,4.34016
2.416e-04,-0.25625,0.0299813,-1.12211,4.34016
2.432e-04,-0.263281,0.0286813,-1.11609,4.34016
2.448e-04,-0.257812,0.0276281,-1.11,4.34
2.464e-04,-0.299218,0.0264594,-1.10992,4.34
2.480e-04,-0.251562,0.0253625,-1.11,4.34016
2.496e-04,-0.258593,0.0243438,-1.10992,4.34
2.512e-04,-0.249218,0.0233813,-1.10992,4.34
2.528e-04,-0.264062,0.0224406,-1.10938,4.34
2.544e-04,-0.252343,0.0217031,-1.10641,4.34
2.560e-04,-0.264062,0.0208219,-1.10586,4.34
2.576e-04,-0.266406,0.0200531,-1.10391,4.34
2.592e-04,-0.25625,0.0193125,-1.1032,4.34
2.608e-04,-0.257031,0.018575,-1.09906,4.34
2.624e-04,-0.259375,0.0179125,-1.095,4.34016
2.640e-04,-0.253125,0.0172875,-1.08992,4.34
2.656e-04,-0.254687,0.016725,-1.09,4.34
2.672e-04,-0.255468,0.016175,-1.08992,4.34
2.688e-04,-0.299218,0.015575,-1.09,4.34016
2.704e-04,-0.249218,0.0151813,-1.08992,4.34016
2.720e-04,-0.257031,0.0146813,-1.08828,4.34016
2.736e-04,-0.266406,0.0141281,-1.08766,4.34016
2.752e-04,-0.25625,0.0137906,-1.08508,4.34
2.768e-04,-0.299218,0.0134281,-1.08992,4.34
2.784e-04,-0.245312,0.0129063,-1.08195,4.34
2.800e-04,-0.25,0.0127063,-1.07781,4.34
2.816e-04,-0.299218,0.0122406,-1.07,4.34
2.832e-04,-0.255468,0.0120531,-1.07,4.34016
2.848e-04,-0.253125,0.0115969,-1.06992,4.34016
2.864e-04,-0.258593,0.0115125,-1.06992,4.34016
2.880e-04,-0.258593,0.0112594,-1.06992,4.34
2.896e-04,-0.257812,0.0108094,-1.06992,4.34016
2.912e-04,-0.24375,0.0107781,-1.06688,4.34
2.928e-04,-0.299218,0.0105719,-1.06539,4.34
2.944e-04,-0.252343,0.0102625,-1.06656,4.34
2.960e-04,-0.259375,0.0100438,-1.06492,4.34
2.976e-04,-0.249218,0.0100188,-1.06023,4.34016
2.992e-04,-0.254687,0.00996563,-1.05531,4.34
3.008e-04,-0.299218,0.00979375,-1.05,4.34016
3.024e-04,-0.249218,0.00962188,-1.04992,4.34
3.040e-04,-0.258593,0.0096,-1.05,4.34016
3.056e-04,-0.250781,0.00952188,-1.04992,4.34016
3.072e-04,-0.250781,0.009425,-1.04992,4.34
3.088e-04,-0.271875,0.00948438,-1.0468,4.34
3.104e-04,-0.25,0.0095,-1.04602,4.34016
3.120e-04,-0.252343,0.00964063,-1.04398,4.34016
3.136e-04,-0.249218,0.00949688,-1.04539,4.34
3.152e-04,-0.253125,0.00964063,-1.04414,4.34016
3.168e-04,-0.25625,0.00968125,-1.04305,4.34
3.184e-04,-0.261718,0.00985625,-1.03727,4.34016
3.200e-04,-0.248437,0.00990625,-1.03,4.34016
3.216e-04,-0.261718,0.0100625,-1.03,4.34
3.232e-04,-0.255468,0.0102281,-1.02992,4.34
3.248e-04,-0.264062,0.0104875,-1.02992,4.34
3.264e-04,-0.247656,0.0107531,-1.02992,4.34016
3.280e-04,-0.245312,0.0109875,-1.02992,4.34
3.296e-04,-0.242187,0.0112344,-1.02648,4.34
3.312e-04,-0.299218,0.0116313,-1.02563,4.34
3.328e-04,-0.260156,0.0119031,-1.02563,4.34
3.344e-04,-0.25,0.0122781,-1.02367,4.34
3.360e-04,-0.250781,0.0128406,-1.02016,4.34
3.376e-04,-0.255468,0.0133063,-1.01,4.34
3.392e-04,-0.25625,0.0137281,-1.01,4.34
3.408e-04,-0.246093,0.0143469,-1.00992,4.34016
3.424e-04,-0.246875,0.0149625,-1.01,4.34016
3.440e-04,-0.247656,0.0155969,-1.00992,4.34
3.456e-04,-0.254687,0.0162281,-1.00992,4.34
3.472e-04,-0.254687,0.0171875,-1.00859,4.34
3.488e-04,-0.260156,0.0179719,-1.00758,4.34
3.504e-04,-0.2625,0.018975,-1.00625,4.34
3.520e-04,-0.257812,0.0199156,-1.00391,4.34
3.536e-04,-0.253906,0.020925,-1.00078,4.34
3.552e-04,-0.299218,0.0221125,-0.995391,4.34
3.568e-04,-0.254687,0.0233313,-0.99,4.34
3.584e-04,-0.258593,0.0245406,-0.99,4.34
3.600e-04,-0.25625,0.0260281,-0.99,4.34
3.616e-04,-0.260156,0.0275844,-0.989922,4.34
3.632e-04,-0.254687,0.0291438,-0.989922,4.34
3.648e-04,-0.264062,0.0307094,-0.988359,4.34
3.664e-04,-0.251562,0.0324844,-0.985,4.34
3.680e-04,-0.253125,0.0342594,-0.989922,4.34
3.696e-04,-0.255468,0.0360344,-0.985469,4.34016
3.712e-04,-0.299218,0.0378031,-0.983594,4.34
3.728e-04,-0.246875,0.0396844,-0.979219,4.34
3.744e-04,-0.246875,0.041425,-0.972266,4.34016
3.760e-04,-0.267968,0.0429844,-0.970078,4.34016
3.776e-04,-0.299218,0.0445562,-0.97,4.34016
3.792e-04,-0.242968,0.0460594,-0.97,4.34
3.808e-04,-0.25,0.0472937,-0.969922,4.34
3.824e-04,-0.299218,0.0484062,-0.969922,4.34
3.840e-04,-0.254687,0.0493594,-0.966563,4.34
3.856e-04,-0.25625,0.0501375,-0.969922,4.34
3.872e-04,-0.235156,0.0506375,-0.964531,4.34
3.888e-04,-0.267187,0.0509469,-0.964844,4.34
3.904e-04,-0.263281,0.0510344,-0.965234,4.34016
3.920e-04,-0.250781,0.05085,-0.961484,4.34
3.936e-04,-0.254687,0.0504531,-0.957656,4.34016
3.952e-04,-0.258593,0.0499594,-0.95,4.34
3.968e-04,-0.259375,0.0492281,-0.95,4.34
3.984e-04,-0.299218,0.0481937,-0.949922,4.34
4.000e-04,-0.248437,0.0471156,-0.949922,4.34016
4.016e-04,-0.253906,0.0457844,-0.949922,4.34
4.032e-04,-0.252343,0.0443594,-0.949922,4.34016
4.048e-04,-0.254687,0.0428656,-0.947266,4.34
4.064e-04,-0.260156,0.0412844,-0.945938,4.34
4.080e-04,-0.252343,0.039725,-0.945859,4.34
4.096e-04,-0.252343,0.0379688,-0.932188,4.34
4.112e-04,-0.258593,0.0363094,-0.937266,4.34
4.128e-04,-0.25625,0.034425,-0.93,4.34
4.144e-04,-0.260156,0.0327125,-0.93,4.34016
4.160e-04,-0.24375,0.0309469,-0.929922,4.34
4.176e-04,-0.258593,0.0293188,-0.93,4.34
4.192e-04,-0.251562,0.0275688,-0.93,4.34016
4.208e-04,-0.252343,0.0259938,-0.92875,4.34
4.224e-04,-0.253906,0.0243625,-0.924844,4.34
4.240e-04,-0.255468,0.0228125,-0.924688,4.34
4.256e-04,-0.246875,0.0212969,-0.925547,4.34
4.272e-04,-0.253125,0.0199406,-0.924922,4.34
4.288e-04,-0.255468,0.0184688,-0.923672,4.34
4.304e-04,-0.253906,0.01715,-0.919219,4.34
4.320e-04,-0.254687,0.0158094,-0.913516,4.32797
4.336e-04,-0.260937,0.0145531,-0.91,4.34
4.352e-04,-0.240625,0.0133313,-0.909922,4.34016
4.368e-04,-0.260937,0.0121469,-0.91,4.34
4.384e-04,-0.240625,0.0110063,-0.909922,4.34
4.400e-04,-0.245312,0.0099125,-0.909922,4.34016
4.416e-04,-0.260937,0.00890625,-0.909922,4.34
4.432e-04,-0.25625,0.00791875,-0.906641,4.34016
4.448e-04,-0.249218,0.006825,-0.904453,4.34
4.464e-04,-0.258593,0.00592188,-0.904688,4.34
4.480e-04,-0.261718,0.00495938,-0.899375,4.34
4.496e-04,-0.255468,0.00405938,-0.89,4.34
4.512e-04,-0.260937,0.00323438,-0.89,4.34
4.528e-04,-0.244531,0.00236875,-0.889922,4.34
4.544e-04,-0.299218,0.00166563,-0.89,4.34
4.560e-04,-0.24375,0.000909376,-0.889922,4.34
4.576e-04,-0.25625,0.000128126,-0.889922,4.34016
4.592e-04,-0.248437,-0.000606249,-0.88875,4.34
4.608e-04,-0.247656,-0.00123437,-0.886328,4.34
4.624e-04,-0.299218,-0.0019625,-0.885938,4.34
4.640e-04,-0.299218,-0.00259062,-0.883281,4.33984
4.656e-04,-0.246875,-0.00330625,-0.881797,4.34
4.672e-04,-0.245312,-0.00389062,-0.876953,4.34
4.688e-04,-0.255468,-0.0045375,-0.869922,4.34016
4.704e-04,-0.252343,-0.00514062,-0.869922,4.34
4.720e-04,-0.299218,-0.00564062,-0.869922,4.34
4.736e-04,-0.245312,-0.00632812,-0.869922,4.34
4.752e-04,-0.244531,-0.006825,-0.869922,4.34
4.768e-04,-0.247656,-0.0073375,-0.869922,4.34
4.784e-04,-0.248437,-0.00777187,-0.867734,4.34016
4.800e-04,-0.253125,-0.0083875,-0.864688,4.34
4.816e-04,-0.245312,-0.00877187,-0.864531,4.34016
4.832e-04,-0.260156,-0.00933437,-0.863984,4.34016
4.848e-04,-0.247656,-0.0098375,-0.85125,4.34
4.864e-04,-0.236718,-0.0101594,-0.8575,4.34016
4.880e-04,-0.260156,-0.010575,-0.853125,4.34
4.896e-04,-0.24375,-0.01095,-0.85,4.34
4.912e-04,-0.239062,-0.0115437,-0.85,4.34016
4.928e-04,-0.246875,-0.0118594,-0.85,4.34
4.944e-04,-0.239843,-0.0124125,-0.849922,4.34016
4.960e-04,-0.253125,-0.0126656,-0.849922,4.34
4.976e-04,-0.247656,-0.0131906,-0.84875,4.34
4.992e-04,-0.299218,-0.0135812,-0.846094,4.34
5.008e-04,-0.249218,-0.0140094,-0.845313,4.34016
5.024e-04,-0.241406,-0.0141562,-0.844531,4.34
5.040e-04,-0.25,-0.0147031,-0.845234,4.34
5.056e-04,-0.299218,-0.0149906,-0.830469,4.34016
5.072e-04,-0.246875,-0.0153562,-0.832734,4.34
5.088e-04,-0.241406,-0.0156156,-0.83,4.33984
5.104e-04,-0.236718,-0.0161219,-0.829922,4.34
5.120e-04,-0.241406,-0.0163812,-0.829922,4.34016
5.136e-04,-0.244531,-0.0166906,-0.829922,4.34
5.152e-04,-0.299218,-0.0169844,-0.829922,4.34
5.168e-04,-0.242968,-0.0173594,-0.828594,4.34
5.184e-04,-0.228125,-0.0176875,-0.825938,4.34016
5.200e-04,-0.244531,-0.0178062,-0.826016,4.33984
5.216e-04,-0.240625,-0.0182219,-0.823906,4.33984
5.232e-04,-0.247656,-0.01855,-0.821953,4.34
5.248e-04,-0.235156,-0.0188219,-0.818516,4.33984
5.264e-04,-0.235937,-0.0190594,-0.813047,4.34
5.280e-04,-0.238281,-0.0193156,-0.81,4.34
5.296e-04,-0.242187,-0.0196156,-0.81,4.34
5.312e-04,-0.25,-0.0199156,-0.809922,4.34016
5.328e-04,-0.245312,-0.0201062,-0.809922,4.34016
5.344e-04,-0.25,-0.0203469,-0.809922,4.34
5.360e-04,-0.235156,-0.0206125,-0.808594,4.34016
5.376e-04,-0.299218,-0.0208094,-0.806719,4.34
5.392e-04,-0.232812,-0.0209656,-0.805938,4.34
5.408e-04,-0.228906,-0.0212062,-0.803438,4.34
5.424e-04,-0.221875,-0.0214406,-0.801172,4.34
5.440e-04,-0.298437,-0.0216375,-0.789922,4.34
5.456e-04,-0.217187,-0.021875,-0.790078,4.34016
5.472e-04,-0.21875,-0.0221,-0.789922,4.34
5.488e-04,-0.217968,-0.0221875,-0.789922,4.34
5.504e-04,-0.217187,-0.0223812,-0.79,4.34
5.520e-04,-0.2125,-0.02265,-0.789922,4.34
5.536e-04,-0.207031,-0.0228687,-0.789922,4.34
5.552e-04,-0.207812,-0.02295,-0.786328,4.34
5.568e-04,-0.207812,-0.0231156,-0.79,4.34016
5.584e-04,-0.20625,-0.0233719,-0.785547,4.34
5.600e-04,-0.198437,-0.0234437,-0.783672,4.34
5.616e-04,-0.191406,-0.0236969,-0.781484,4.34
5.632e-04,-0.185937,-0.0238875,-0.779297,4.33984
5.648e-04,-0.283593,-0.0239844,-0.777109,4.34016
5.664e-04,-0.182812,-0.0241062,-0.770078,4.34016
5.680e-04,-0.0999995,-0.024325,-0.77,4.34
5.696e-04,-0.0999995,-0.0244656,-0.77,4.34
5.712e-04,-0.170312,-0.0245,-0.77,4.34
5.728e-04,-0.0992183,-0.0246312,-0.769922,4.34
5.744e-04,-0.163281,-0.0247875,-0.769922,4.34
5.760e-04,-0.140625,-0.0249969,-0.769922,4.34016
5.776e-04,-0.228125,-0.0250656,-0.766016,4.34
5.792e-04,-0.110937,-0.0252687,-0.764063,4.34
5.808e-04,-0.0999995,-0.0253562,-0.761172,4.34
5.824e-04,-0.185156,-0.0253937,-0.750078,4.34
5.840e-04,-0.0992183,-0.0255375,-0.750078,4.34016
5.856e-04,-0.0992183,-0.0256562,-0.75,4.34
5.872e-04,-0.0999995,-0.0257,-0.75,4.34016
5.888e-04,-0.0992183,-0.0259062,-0.749922,4.34016
5.904e-04,-0.0992183,-0.025975,-0.75,4.34
5.920e-04,-0.0992183,-0.0260344,-0.749922,4.34
5.936e-04,-0.0992183,-0.0260781,-0.749297,4.34016
5.952e-04,-0.0992183,-0.0261781,-0.746953,4.34016
5.968e-04,-0.0992183,-0.02625,-0.745625,4.34016
5.984e-04,-0.0976558,-0.0263625,-0.743516,4.34
6.000e-04,-0.0945308,-0.0264156,-0.739844,4.34016
6.016e-04,-0.0749995,-0.0264187,-0.738906,4.34
6.032e-04,-0.0218745,-0.0264781,-0.734141,4.34016
6.048e-04,0.0492192,-0.0266781,-0.73,4.34
6.064e-04,0.125,-0.0267562,-0.73,4.34016
6.080e-04,0.192188,-0.0268344,-0.73,4.34
6.096e-04,0.310938,-0.0268937,-0.73,4.34
6.112e-04,0.386719,-0.0268562,-0.729922,4.34
6.128e-04,0.51875,-0.0269062,-0.729922,4.34
6.144e-04,0.60625,-0.0269594,-0.725859,4.34
6.160e-04,0.703907,-0.02695,-0.723828,4.34
6.176e-04,0.753125,-0.02695,-0.722422,4.34016
6.192e-04,0.775,-0.0270844,-0.719453,4.34
6.208e-04,0.7875,-0.0271,-0.715234,4.34016
6.224e-04,0.730469,-0.0272062,-0.71,4.34016
6.240e-04,0.702344,-0.0272312,-0.71,4.34
6.256e-04,0.657813,-0.0272812,-0.709922,4.34
6.272e-04,0.607032,-0.0272,-0.709922,4.34
6.288e-04,0.484375,-0.0272125,-0.71,4.34
6.304e-04,0.410938,-0.0272375,-0.709922,4.34
6.320e-04,0.314063,-0.0272125,-0.709219,4.34016
6.336e-04,0.245313,-0.0271687,-0.705938,4.34
6.352e-04,0.169532,-0.0271687,-0.704063,4.34
6.368e-04,0.098438,-0.0273312,-0.700703,4.34016
6.384e-04,0.0664067,-0.0271656,-0.6975,4.34
6.400e-04,0.0156255,-0.0272031,-0.690313,4.34016
6.416e-04,-0.029687,-0.0270219,-0.69,4.34
6.432e-04,-0.0906245,-0.0269281,-0.69,4.34
6.448e-04,-0.0999995,-0.0269062,-0.69,4.34016
6.464e-04,-0.100781,-0.0267906,-0.689922,4.34
6.480e-04,-0.101562,-0.0267719,-0.689922,4.34
6.496e-04,-0.101562,-0.0267719,-0.689922,4.34
6.512e-04,-0.10625,-0.0267312,-0.685156,4.34
6.528e-04,-0.107812,-0.0266937,-0.685391,4.34
6.544e-04,-0.139843,-0.026575,-0.683906,4.34
6.560e-04,-0.175,-0.0263812,-0.681016,4.34
6.576e-04,-0.19375,-0.0262062,-0.675469,4.34016
6.592e-04,-0.298437,-0.0258375,-0.67,4.34016
6.608e-04,-0.227343,-0.025725,-0.67,4.34
6.624e-04,-0.226562,-0.0252719,-0.67,4.34
6.640e-04,-0.238281,-0.0250562,-0.669922,4.34016
6.656e-04,-0.245312,-0.0247375,-0.669922,4.34
6.672e-04,-0.239062,-0.0241812,-0.67,4.34
6.688e-04,-0.242187,-0.0237125,-0.666484,4.34
6.704e-04,-0.242187,-0.0230969,-0.666953,4.34016
6.720e-04,-0.233593,-0.0224687,-0.664531,4.34
6.736e-04,-0.299218,-0.0217531,-0.662578,4.34
6.752e-04,-0.260937,-0.0208125,-0.661406,4.34
6.768e-04,-0.251562,-0.02,-0.654844,4.34016
6.784e-04,-0.299218,-0.0189687,-0.65,4.34
6.800e-04,-0.254687,-0.0179531,-0.65,4.34
6.816e-04,-0.246875,-0.0172,-0.65,4.34
6.832e-04,-0.253125,-0.0163469,-0.65,4.34016
6.848e-04,-0.252343,-0.0156687,-0.649922,4.34
6.864e-04,-0.251562,-0.0149875,-0.647891,4.34016
6.880e-04,-0.246875,-0.0146531,-0.646641,4.34
6.896e-04,-0.246875,-0.0140906,-0.645703,4.34
6.912e-04,-0.2625,-0.0139,-0.644922,4.34
6.928e-04,-0.247656,-0.0137594,-0.644531,4.34
6.944e-04,-0.255468,-0.0135906,-0.640781,4.34
6.960e-04,-0.251562,-0.0138062,-0.63375,4.33984
6.976e-04,-0.257812,-0.014025,-0.63,4.34016
6.992e-04,-0.24375,-0.0143375,-0.63,4.34
7.008e-04,-0.253125,-0.0148281,-0.629922,4.34
7.024e-04,-0.254687,-0.0154219,-0.629922,4.34
7.040e-04,-0.255468,-0.0159844,-0.629922,4.34
7.056e-04,-0.246093,-0.0167281,-0.628125,4.34
7.072e-04,-0.249218,-0.0173812,-0.624141,4.34
7.088e-04,-0.264062,-0.0181844,-0.623984,4.34016
7.104e-04,-0.299218,-0.0189812,-0.624688,4.34
7.120e-04,-0.299218,-0.0197969,-0.625703,4.34
7.136e-04,-0.251562,-0.0206469,-0.624063,4.34
7.152e-04,-0.246875,-0.0213,-0.620703,4.34
7.168e-04,-0.250781,-0.0219437,-0.614531,4.34
7.184e-04,-0.260937,-0.0225375,-0.61,4.34
7.200e-04,-0.24375,-0.0230719,-0.61,4.34
7.216e-04,-0.254687,-0.0235469,-0.609922,4.34
7.232e-04,-0.263281,-0.0239562,-0.61,4.34
7.248e-04,-0.249218,-0.0244156,-0.609922,4.34
7.264e-04,-0.257812,-0.0246875,-0.60875,4.34016
7.280e-04,-0.255468,-0.02515,-0.606719,4.34016
7.296e-04,-0.257812,-0.0252906,-0.605469,4.34016
7.312e-04,-0.249218,-0.0255469,-0.606953,4.34
7.328e-04,-0.253125,-0.0257937,-0.603828,4.34016
7.344e-04,-0.257031,-0.0260031,-0.600078,4.34016
7.360e-04,-0.253125,-0.0261094,-0.594141,4.34016
7.376e-04,-0.2625,-0.0261937,-0.59,4.34016
7.392e-04,-0.249218,-0.0263219,-0.59,4.34
7.408e-04,-0.25625,-0.0264031,-0.589922,4.34016
7.424e-04,-0.246093,-0.0265906,-0.59,4.34016
7.440e-04,-0.247656,-0.0267031,-0.589922,4.34016
7.456e-04,-0.299218,-0.0267187,-0.5875,4.34016
7.472e-04,-0.258593,-0.0268,-0.586953,4.34
7.488e-04,-0.253125,-0.0267531,-0.585313,4.34
7.504e-04,-0.253125,-0.0268031,-0.585313,4.34
7.520e-04,-0.251562,-0.0268156,-0.5825,4.34
7.536e-04,-0.251562,-0.0268344,-0.579297,4.34
7.552e-04,-0.263281,-0.0268906,-0.571328,4.33984
7.568e-04,-0.24375,-0.0268781,-0.569922,4.34
7.584e-04,-0.261718,-0.0268969,-0.57,4.34
7.600e-04,-0.260937,-0.0268312,-0.57,4.34
7.616e-04,-0.259375,-0.0268312,-0.57,4.34
7.632e-04,-0.251562,-0.0268312,-0.568359,4.34016
7.648e-04,-0.257812,-0.026875,-0.565156,4.34
7.664e-04,-0.263281,-0.0267969,-0.563984,4.34
7.680e-04,-0.255468,-0.0268187,-0.565234,4.34016
7.696e-04,-0.251562,-0.0268031,-0.565625,4.34016
7.712e-04,-0.299218,-0.0267906,-0.565781,4.34
7.728e-04,-0.249218,-0.0267219,-0.562188,4.34
7.744e-04,-0.261718,-0.026575,-0.556953,4.34
7.760e-04,-0.253906,-0.0264969,-0.55125,4.34
7.776e-04,-0.257812,-0.0264781,-0.549922,4.34016
7.792e-04,-0.251562,-0.0264687,-0.55,4.34
7.808e-04,-0.246093,-0.026325,-0.549922,4.34016
7.824e-04,-0.259375,-0.0263187,-0.549922,4.34
7.840e-04,-0.255468,-0.0262406,-0.55,4.34
7.856e-04,-0.253125,-0.0261,-0.547734,4.34
7.872e-04,-0.254687,-0.02605,-0.545469,4.34016
7.888e-04,-0.246875,-0.026025,-0.545938,4.34
7.904e-04,-0.25625,-0.0260031,-0.543438,4.34
7.920e-04,-0.255468,-0.0259875,-0.530625,4.34016
7.936e-04,-0.253125,-0.0258844,-0.535703,4.34
7.952e-04,-0.254687,-0.0258687,-0.530078,4.34
7.968e-04,-0.251562,-0.0257594,-0.53,4.34
7.984e-04,-0.254687,-0.0256437,-0.53,4.34
