Model,TBS2074B
Firmware Version,v1.31.16

Point Format,Y,,,
5.600e-05,-3.1,0.0173516,-1.31,4.34
5.760e-05,-3.09922,0.0171516,-1.30992,4.34
5.920e-05,-3.09922,0.0169906,-1.30992,4.34016
6.080e-05,-3.1,0.0167078,-1.30992,4.34
6.240e-05,-3.09922,0.0166141,-1.30992,4.34
6.400e-05,-3.09922,0.0163391,-1.30984,4.34
6.560e-05,-3.09922,0.0162313,-1.30797,4.34
6.720e-05,-3.09922,0.0159625,-1.30469,4.33984
6.880e-05,-3.09922,0.0158625,-1.30273,4.34
7.040e-05,-3.1,0.0156484,-1.30008,4.34
7.200e-05,-3.1,0.0154781,-1.29438,4.34
7.360e-05,-3.09922,0.0153328,-1.29,4.34
7.520e-05,-3.1,0.0150547,-1.29,4.34
7.680e-05,-3.1,0.0148406,-1.28992,4.34
7.840e-05,-3.09922,0.0146578,-1.29,4.34
8.000e-05,-3.1,0.0145844,-1.28992,4.34
8.160e-05,-3.09922,0.0142203,-1.28992,4.34016
8.320e-05,-3.09922,0.0141672,-1.28797,4.34
8.480e-05,-3.1,0.0139406,-1.28523,4.34016
8.640e-05,-3.09922,0.0138016,-1.28258,4.34
8.800e-05,-3.09922,0.0136484,-1.27883,4.34
8.960e-05,-3.1,0.0134109,-1.27094,4.34
9.120e-05,-3.09922,0.0131734,-1.26992,4.34
9.280e-05,-3.09922,0.0131469,-1.26992,4.34
9.440e-05,-3.1,0.0128,-1.26992,4.34
9.600e-05,-3.09922,0.0126594,-1.26992,4.34
9.760e-05,-3.1,0.0125938,-1.26992,4.34
9.920e-05,-3.09922,0.0122719,-1.2693,4.34
1.008e-04,-3.09922,0.0121125,-1.26531,4.34
1.024e-04,-3.1,0.0119391,-1.26578,4.34
1.040e-04,-3.09922,0.0118078,-1.26578,4.34
1.056e-04,-3.09922,0.0116141,-1.26367,4.34
1.072e-04,-3.1,0.0114703,-1.26148,4.34
1.088e-04,-3.1,0.0112063,-1.25742,4.34
1.104e-04,-3.09922,0.0109984,-1.25188,4.34
1.120e-04,-3.1,0.0108391,-1.24992,4.34
1.136e-04,-3.1,0.0106375,-1.25,4.34
1.152e-04,-3.09922,0.0105578,-1.25,4.34016
1.168e-04,-3.1,0.0103094,-1.25,4.34
1.184e-04,-3.09922,0.0101781,-1.24992,4.34016
1.200e-04,-3.1,0.00993594,-1.24992,4.34016
1.216e-04,-3.09922,0.00981406,-1.24672,4.34
1.232e-04,-3.09922,0.00958125,-1.24516,4.34
1.248e-04,-3.09922,0.00940625,-1.24266,4.33984
1.264e-04,-3.1,0.00928281,-1.23719,4.34016
1.280e-04,-3.09922,0.00909375,-1.23,4.34
1.296e-04,-3.09922,0.00884219,-1.23,4.34
1.312e-04,-3.09922,0.00877656,-1.22992,4.34
1.328e-04,-3.09922,0.00859688,-1.22992,4.34
1.344e-04,-3.09922,0.008375,-1.22992,4.34
1.360e-04,-3.09922,0.00817969,-1.22992,4.34016
1.376e-04,-3.1,0.00795469,-1.22922,4.34
1.392e-04,-3.09922,0.00792656,-1.22641,4.34
1.408e-04,-3.1,0.00769844,-1.22617,4.34
1.424e-04,-3.1,0.00750469,-1.22391,4.34
1.440e-04,-3.09922,0.00742656,-1.22102,4.34
1.456e-04,-3.1,0.00719531,-1.21781,4.34
1.472e-04,-3.09922,0.00701094,-1.21242,4.34016
1.488e-04,-3.09922,0.00682031,-1.20992,4.34
1.504e-04,-3.09922,0.00666875,-1.21,4.34
1.520e-04,-3.1,0.00658594,-1.21,4.33984
1.536e-04,-3.1,0.00634219,-1.20992,4.34
1.552e-04,-3.1,0.00617969,-1.20992,4.34
1.568e-04,-3.1,0.00603281,-1.20758,4.34
1.584e-04,-3.1,0.00581719,-1.20633,4.34
1.600e-04,-3.09922,0.00577813,-1.20992,4.34
1.616e-04,-3.1,0.00555,-1.20523,4.34016
1.632e-04,-3.1,0.005375,-1.20172,4.34
1.648e-04,-3.1,0.00518125,-1.19555,4.34
1.664e-04,-3.09922,0.00495313,-1.19031,4.34016
1.680e-04,-3.1,0.00476563,-1.19008,4.34016
1.696e-04,-3.1,0.00465469,-1.18992,4.34
1.712e-04,-3.1,0.00450781,-1.19,4.34016
1.728e-04,-3.1,0.00426563,-1.18992,4.34
1.744e-04,-3.1,0.00402188,-1.18992,4.34
1.760e-04,-3.1,0.00392188,-1.18781,4.34
1.776e-04,-3.09922,0.00380625,-1.18563,4.34
1.792e-04,-3.09922,0.003525,-1.18555,4.34016
1.808e-04,-3.1,0.00339063,-1.1843,4.34
1.824e-04,-3.1,0.00311875,-1.18352,4.34
1.840e-04,-3.1,0.00300625,-1.18,4.34
1.856e-04,-3.1,0.00295313,-1.17508,4.34
1.872e-04,-3.09922,0.00264531,-1.17,4.34
1.888e-04,-3.09922,0.00260156,-1.17,4.34
1.904e-04,-3.1,0.00239063,-1.16992,4.34
1.920e-04,-3.1,0.00221719,-1.16992,4.34
1.936e-04,-3.09922,0.00214375,-1.16992,4.34
1.952e-04,-3.09922,0.0018875,-1.16992,4.34
1.968e-04,-3.1,0.00179688,-1.16711,4.34
1.984e-04,-3.1,0.00157344,-1.16609,4.34
2.000e-04,-3.1,0.00140156,-1.16609,4.34
2.016e-04,-3.09922,0.00121094,-1.16523,4.34
2.032e-04,-3.1,0.00105313,-1.16039,4.34
2.048e-04,-3.09922,0.00098125,-1.15,4.34
2.064e-04,-3.1,0.000728125,-1.15,4.34
2.080e-04,-3.1,0.000595313,-1.15,4.34
2.096e-04,-3.1,0.000553125,-1.14992,4.34
2.112e-04,-3.09922,0.000254688,-1.14992,4.34
2.128e-04,-3.09922,9.06255e-05,-1.14992,4.34
2.144e-04,-3.09922,-0.000115625,-1.14852,4.34
2.160e-04,-3.09922,-0.00020625,-1.14461,4.34
2.176e-04,-3.1,-0.000465625,-1.14453,4.34
2.192e-04,-3.09922,-0.000501562,-1.14586,4.34
2.208e-04,-3.1,-0.000640625,-1.14492,4.34
2.224e-04,-3.09922,-0.000867187,-1.14172,4.34
2.240e-04,-3.09922,-0.0010125,-1.13695,4.34
2.256e-04,-3.1,-0.00112031,-1.13,4.34
2.272e-04,-3.09922,-0.00129687,-1.12992,4.34
2.288e-04,-3.1,-0.00140156,-1.13,4.34
2.304e-04,-3.1,-0.00168281,-1.12992,4.34
2.320e-04,-3.1,-0.00175312,-1.12992,4.34016
2.336e-04,-3.09922,-0.00185,-1.12953,4.34016
2.352e-04,-3.1,-0.00202656,-1.12766,4.33984
2.368e-04,-3.1,-0.00214219,-1.12992,4.33984
2.384e-04,-3.09922,-0.00220625,-1.12484,4.34
2.400e-04,-3.1,-0.00239531,-1.12938,4.34
2.416e-04,-3.1,-0.00256719,-1.11914,4.34
2.432e-04,-3.09922,-0.00259531,-1.11,4.34
2.448e-04,-3.1,-0.00286094,-1.11,4.34
2.464e-04,-3.09922,-0.00296875,-1.10992,4.34
2.480e-04,-3.09922,-0.00302344,-1.11,4.34
2.496e-04,-3.09922,-0.003225,-1.10992,4.34
2.512e-04,-3.09922,-0.00336719,-1.10992,4.34
2.528e-04,-3.09922,-0.00341719,-1.10742,4.34
2.544e-04,-3.1,-0.00357812,-1.10625,4.34
2.560e-04,-3.09922,-0.00379844,-1.10555,4.34016
2.576e-04,-3.09922,-0.00384219,-1.10555,4.34
2.592e-04,-3.09922,-0.00404375,-1.10086,4.34016
2.608e-04,-3.1,-0.00408906,-1.095,4.34
2.624e-04,-3.09922,-0.00420156,-1.09,4.34
2.640e-04,-3.09922,-0.00435,-1.09,4.34
2.656e-04,-3.09922,-0.00453281,-1.08992,4.34016
2.672e-04,-3.09922,-0.00458594,-1.09,4.34016
2.688e-04,-3.09922,-0.00464844,-1.08992,4.34
2.704e-04,-3.09922,-0.00494219,-1.08992,4.34
2.720e-04,-3.09922,-0.00500469,-1.08703,4.34016
2.736e-04,-3.09922,-0.00514375,-1.08656,4.34
2.752e-04,-3.09922,-0.00539844,-1.08523,4.34
2.768e-04,-3.09922,-0.00539219,-1.08398,4.34
2.784e-04,-3.09922,-0.005425,-1.0793,4.34
2.800e-04,-3.09922,-0.00551562,-1.07273,4.34
2.816e-04,-3.09922,-0.0057,-1.06992,4.34
2.832e-04,-3.09922,-0.00575781,-1.06992,4.34
2.848e-04,-3.09922,-0.00593437,-1.07,4.34
2.864e-04,-3.09922,-0.00614531,-1.06992,4.34
2.880e-04,-3.09922,-0.00619375,-1.06992,4.34
2.896e-04,-3.09922,-0.00630781,-1.06922,4.34
2.912e-04,-3.09922,-0.00651719,-1.06672,4.34
2.928e-04,-3.09922,-0.00659687,-1.06633,4.34016
2.944e-04,-3.09922,-0.00661406,-1.06555,4.34016
2.960e-04,-3.09922,-0.006625,-1.0618,4.34016
2.976e-04,-3.09922,-0.00697344,-1.05773,4.34
2.992e-04,-3.09922,-0.00700781,-1.05125,4.34
3.008e-04,-3.09922,-0.00707031,-1.04992,4.34
3.024e-04,-3.09922,-0.00729062,-1.04992,4.34
3.040e-04,-3.09922,-0.00740937,-1.04992,4.34
3.056e-04,-3.09922,-0.007425,-1.04992,4.34016
3.072e-04,-3.09922,-0.00745469,-1.04992,4.34
3.088e-04,-3.09922,-0.00776562,-1.04859,4.33984
3.104e-04,-3.09922,-0.00781406,-1.04773,4.34
3.120e-04,-3.09922,-0.00781094,-1.04531,4.34
3.136e-04,-3.09922,-0.00800156,-1.04625,4.34016
3.152e-04,-3.09922,-0.008125,-1.0432,4.34
3.168e-04,-3.09922,-0.00819687,-1.03945,4.34
3.184e-04,-3.09922,-0.00822344,-1.0318,4.34
3.200e-04,-3.09922,-0.00842344,-1.03,4.34
3.216e-04,-3.09922,-0.00860781,-1.02992,4.34
3.232e-04,-3.09922,-0.0086,-1.03,4.33984
3.248e-04,-3.1,-0.00862656,-1.02992,4.34
3.264e-04,-3.09922,-0.00862812,-1.03,4.34
3.280e-04,-3.09922,-0.009,-1.0282,4.34016
3.296e-04,-3.09922,-0.00898906,-1.02641,4.34
3.312e-04,-3.1,-0.00900937,-1.02602,4.34016
3.328e-04,-3.09922,-0.00919687,-1.02422,4.34
3.344e-04,-3.09922,-0.00931406,-1.02234,4.34
3.360e-04,-3.09922,-0.0093125,-1.01,4.34
3.376e-04,-3.09922,-0.00941406,-1.01,4.34
3.392e-04,-3.08906,-0.00943437,-1.01,4.34
3.408e-04,-3.09687,-0.0095875,-1.01,4.34
3.424e-04,-3.09609,-0.00964375,-1.00992,4.34
3.440e-04,-3.09922,-0.00980469,-1.00992,4.34
3.456e-04,-3.0875,-0.00980312,-1.00992,4.34016
3.472e-04,-3.09062,-0.00995781,-1.00867,4.34
3.488e-04,-3.08047,-0.0101125,-1.00648,4.34
3.504e-04,-3.08125,-0.0101219,-1.00578,4.34
3.520e-04,-3.07734,-0.01025,-1.0032,4.34
3.536e-04,-3.08906,-0.0104656,-0.998359,4.34
3.552e-04,-3.08594,-0.0105641,-0.992344,4.34
3.568e-04,-3.07187,-0.0106125,-0.99,4.34
3.584e-04,-3.08203,-0.0107641,-0.989922,4.34
3.600e-04,-3.075,-0.0108187,-0.989922,4.34
3.616e-04,-3.06875,-0.0110094,-0.989922,4.34
3.632e-04,-3.05781,-0.0111516,-0.989922,4.34016
3.648e-04,-3.06406,-0.0112437,-0.987266,4.34
3.664e-04,-3.06797,-0.0114141,-0.986563,4.34
3.680e-04,-3.05781,-0.01135,-0.986016,4.34
3.696e-04,-3.04844,-0.0114141,-0.984453,4.34
3.712e-04,-3.04141,-0.0115281,-0.980703,4.34
3.728e-04,-3.04844,-0.0117437,-0.976094,4.34016
3.744e-04,-3.05078,-0.0118359,-0.969922,4.34
3.760e-04,-3.03047,-0.0118281,-0.97,4.34
3.776e-04,-3.09922,-0.0120828,-0.97,4.34
3.792e-04,-3.02812,-0.0122219,-0.969922,4.34
3.808e-04,-3.04453,-0.0122328,-0.969922,4.34
3.824e-04,-3.03359,-0.0122469,-0.969922,4.34
3.840e-04,-3.09922,-0.0122703,-0.9675,4.34
3.856e-04,-3.05,-0.0125547,-0.965781,4.34
3.872e-04,-3.03359,-0.0125781,-0.966797,4.34
3.888e-04,-3.02891,-0.0126125,-0.966016,4.34016
3.904e-04,-3.02578,-0.0126344,-0.964219,4.34
3.920e-04,-3.03281,-0.0126859,-0.958672,4.34
3.936e-04,-3.09922,-0.0129391,-0.95,4.34
3.952e-04,-3.02891,-0.0130031,-0.95,4.34016
3.968e-04,-3.03984,-0.0130266,-0.95,4.34016
3.984e-04,-3.03906,-0.0131797,-0.95,4.34
4.000e-04,-3.04297,-0.0131203,-0.949922,4.34
4.016e-04,-3.03437,-0.0133891,-0.949922,4.34
4.032e-04,-3.03437,-0.0134125,-0.947969,4.34
4.048e-04,-3.03047,-0.0134344,-0.946328,4.34
4.064e-04,-3.01328,-0.0136859,-0.945,4.34
4.080e-04,-3.02422,-0.0136437,-0.944688,4.34
4.096e-04,-2.99766,-0.0138078,-0.930313,4.34
4.112e-04,-3.00547,-0.0138344,-0.932109,4.34
4.128e-04,-3.00234,-0.0138297,-0.929922,4.34
4.144e-04,-3.01641,-0.013825,-0.929922,4.34
4.160e-04,-2.99375,-0.0139281,-0.93,4.34
4.176e-04,-2.90234,-0.0140656,-0.929922,4.34
4.192e-04,-2.98516,-0.0140875,-0.929922,4.34
4.208e-04,-2.97344,-0.0142031,-0.927813,4.34
4.224e-04,-2.96016,-0.0142266,-0.924297,4.34
4.240e-04,-2.94922,-0.0142531,-0.925469,4.34
4.256e-04,-2.93281,-0.0142578,-0.924375,4.34
4.272e-04,-2.92656,-0.0142594,-0.924453,4.34
4.288e-04,-2.90781,-0.0145844,-0.922578,4.33984
4.304e-04,-2.9,-0.0145922,-0.914922,4.34
4.320e-04,-2.90078,-0.0146094,-0.91,4.33984
4.336e-04,-2.9,-0.0147656,-0.91,4.34
4.352e-04,-2.9,-0.0146219,-0.91,4.34
4.368e-04,-2.9,-0.0148687,-0.909922,4.34016
4.384e-04,-2.89922,-0.0148937,-0.909922,4.34
4.400e-04,-2.9,-0.0149312,-0.909922,4.34
4.416e-04,-2.9,-0.015,-0.909922,4.34
4.432e-04,-2.9,-0.0149703,-0.908047,4.34
4.448e-04,-2.89922,-0.0150234,-0.906719,4.34
4.464e-04,-2.89922,-0.0150125,-0.902578,4.34
4.480e-04,-2.89922,-0.0152141,-0.896563,4.34
4.496e-04,-2.9,-0.0150266,-0.89,4.34
4.512e-04,-2.9,-0.0150094,-0.89,4.34
4.528e-04,-2.89922,-0.0153391,-0.889922,4.34
4.544e-04,-2.89922,-0.0153062,-0.889922,4.34
4.560e-04,-2.9,-0.0153844,-0.89,4.34
4.576e-04,-2.9,-0.0154219,-0.889922,4.34016
4.592e-04,-2.9,-0.0154062,-0.887734,4.34
4.608e-04,-2.89922,-0.0154266,-0.885859,4.33984
4.624e-04,-2.89922,-0.0155297,-0.884453,4.34
4.640e-04,-2.9,-0.0154047,-0.882813,4.34
4.656e-04,-2.89922,-0.0156578,-0.889297,4.34
4.672e-04,-2.89922,-0.0157094,-0.874297,4.34
4.688e-04,-2.89922,-0.0157391,-0.87,4.34
4.704e-04,-2.89922,-0.0158141,-0.869922,4.34
4.720e-04,-2.89922,-0.0158031,-0.869922,4.34
4.736e-04,-2.9,-0.0158234,-0.869922,4.34
4.752e-04,-2.9,-0.0158359,-0.869922,4.34
4.768e-04,-2.89922,-0.0159641,-0.869922,4.34
4.784e-04,-2.89922,-0.0159656,-0.868984,4.34
4.800e-04,-2.89922,-0.0158391,-0.865859,4.34
4.816e-04,-2.9,-0.0161234,-0.864609,4.34
4.832e-04,-2.8875,-0.0159734,-0.864063,4.34
4.848e-04,-2.88516,-0.0162,-0.860156,4.34
4.864e-04,-2.89922,-0.0161781,-0.855391,4.34
4.880e-04,-2.82891,-0.0162234,-0.85,4.34
4.896e-04,-2.80469,-0.0161859,-0.849922,4.34
4.912e-04,-2.86094,-0.0162047,-0.849922,4.34
4.928e-04,-2.70781,-0.0162016,-0.849922,4.34
4.944e-04,-2.7,-0.0162234,-0.849922,4.34
4.960e-04,-2.70078,-0.0162391,-0.849922,4.34016
4.976e-04,-2.7,-0.0162297,-0.849219,4.34
4.992e-04,-2.7,-0.0162234,-0.846953,4.34
5.008e-04,-2.7,-0.0162219,-0.845859,4.34
5.024e-04,-2.69922,-0.01625,-0.843672,4.34
5.040e-04,-2.69922,-0.0162484,-0.842031,4.34
5.056e-04,-2.69922,-0.0162687,-0.836328,4.34
5.072e-04,-2.69687,-0.0162516,-0.83,4.34
5.088e-04,-2.69922,-0.0163875,-0.83,4.34
5.104e-04,-2.68203,-0.0164766,-0.83,4.34
5.120e-04,-2.6125,-0.0163641,-0.83,4.34
5.136e-04,-2.50547,-0.0165703,-0.829922,4.34
5.152e-04,-2.50781,-0.0164937,-0.829922,4.34
5.168e-04,-2.49922,-0.0165937,-0.829922,4.34
5.184e-04,-2.49922,-0.0164656,-0.825469,4.34
5.200e-04,-2.5,-0.0166094,-0.824453,4.34
5.216e-04,-2.49922,-0.0165469,-0.822734,4.34
5.232e-04,-2.49922,-0.0164047,-0.820547,4.34
5.248e-04,-2.49922,-0.0166047,-0.816406,4.33984
5.264e-04,-2.49922,-0.0166375,-0.809922,4.34
5.280e-04,-2.40859,-0.0166156,-0.81,4.34
5.296e-04,-2.30859,-0.0166109,-0.81,4.34
5.312e-04,-2.30469,-0.0166281,-0.809922,4.34
5.328e-04,-2.3,-0.0166141,-0.809922,4.34016
5.344e-04,-2.29922,-0.0165172,-0.809922,4.34
5.360e-04,-2.20781,-0.0166219,-0.807969,4.34
5.376e-04,-2.12734,-0.0166,-0.807344,4.34016
5.392e-04,-2.10156,-0.016625,-0.804219,4.34
5.408e-04,-1.97422,-0.0165891,-0.802734,4.34
5.424e-04,-1.93984,-0.0166203,-0.799297,4.34
5.440e-04,-1.84687,-0.0166312,-0.793906,4.34
5.456e-04,-1.76875,-0.0166219,-0.79,4.34
5.472e-04,-1.64141,-0.0166094,-0.79,4.34
5.488e-04,-1.52422,-0.0166,-0.789922,4.33984
5.504e-04,-1.40625,-0.0164969,-0.789922,4.34
5.520e-04,-1.24531,-0.0165984,-0.789922,4.34
5.536e-04,-1.02734,-0.0165828,-0.789922,4.34016
5.552e-04,-0.795312,-0.0165562,-0.787344,4.34
5.568e-04,-0.499218,-0.0165281,-0.785391,4.34
5.584e-04,-0.0929683,-0.0163516,-0.784531,4.34
5.600e-04,0.432032,-0.0165344,-0.7825,4.34
5.616e-04,1.125,-0.0165078,-0.780781,4.34
5.632e-04,2.05156,-0.0165641,-0.779297,4.34
5.648e-04,3.26016,-0.0165391,-0.775547,4.34
5.664e-04,4.87969,-0.0163641,-0.770547,4.34
5.680e-04,7.01875,-0.0162797,-0.77,4.34
5.696e-04,9.68984,-0.01625,-0.769922,4.34016
5.712e-04,12.7766,-0.0162797,-0.769922,4.34016
5.728e-04,16.1703,-0.0162234,-0.769922,4.34
5.744e-04,19.518,-0.0162031,-0.769922,4.34016
5.760e-04,22.4078,-0.0162234,-0.768594,4.34016
5.776e-04,24.4484,-0.0162359,-0.76625,4.34
5.792e-04,25.3281,-0.0162266,-0.761875,4.34
5.808e-04,24.9586,-0.0162141,-0.760313,4.34016
5.824e-04,23.4281,-0.0161937,-0.757109,4.34
5.840e-04,21.0328,-0.0162172,-0.752422,4.34016
5.856e-04,18.118,-0.0162078,-0.75,4.34
5.872e-04,15.0352,-0.0161953,-0.749922,4.34
5.888e-04,12.0688,-0.0161562,-0.75,4.34
5.904e-04,9.38516,-0.0159891,-0.749922,4.34
5.920e-04,7.04609,-0.0160609,-0.749922,4.34
5.936e-04,5.09219,-0.0159641,-0.75,4.34
5.952e-04,3.50469,-0.0158344,-0.746484,4.34
5.968e-04,2.20469,-0.0159031,-0.74375,4.34
5.984e-04,1.21406,-0.0158359,-0.741016,4.34
6.000e-04,0.433594,-0.0158453,-0.739922,4.34
6.016e-04,-0.192968,-0.0158422,-0.736719,4.34
6.032e-04,-0.673437,-0.0157984,-0.733438,4.34
6.048e-04,-1.07578,-0.0158156,-0.729922,4.34
6.064e-04,-1.37422,-0.015775,-0.73,4.33984
6.080e-04,-1.64687,-0.0156344,-0.729922,4.34
6.096e-04,-1.82891,-0.0155734,-0.729922,4.34
6.112e-04,-1.97969,-0.0154703,-0.729922,4.34
6.128e-04,-2.14766,-0.0154266,-0.729922,4.34016
6.144e-04,-2.23906,-0.0154594,-0.726563,4.34
6.160e-04,-2.3,-0.0154203,-0.724609,4.33984
6.176e-04,-2.44922,-0.0154359,-0.720938,4.34
6.192e-04,-2.49219,-0.01545,-0.718672,4.34
6.208e-04,-2.49922,-0.0153281,-0.71,4.33984
6.224e-04,-2.60391,-0.0152766,-0.71,4.34
6.240e-04,-2.68828,-0.0150797,-0.71,4.34
6.256e-04,-2.69922,-0.0151,-0.71,4.34
6.272e-04,-2.69922,-0.0150172,-0.709922,4.34
6.288e-04,-2.7,-0.015025,-0.71,4.34
6.304e-04,-2.73125,-0.015,-0.709922,4.34
6.320e-04,-2.75937,-0.0147922,-0.708906,4.34016
6.336e-04,-2.81016,-0.0146766,-0.707578,4.34
6.352e-04,-2.89922,-0.0146766,-0.703594,4.34
6.368e-04,-2.89922,-0.0146437,-0.700156,4.33984
6.384e-04,-2.89922,-0.0146703,-0.694297,4.34
6.400e-04,-2.9,-0.0146156,-0.69,4.34
6.416e-04,-2.89922,-0.0145703,-0.689922,4.34
6.432e-04,-2.89922,-0.0144109,-0.69,4.34
6.448e-04,-2.89922,-0.0143453,-0.69,4.34
6.464e-04,-2.9,-0.0142641,-0.69,4.34
6.480e-04,-2.92422,-0.0142562,-0.68875,4.34016
6.496e-04,-2.96641,-0.0142297,-0.688047,4.34
6.512e-04,-2.9875,-0.0140125,-0.686406,4.34
6.528e-04,-2.90547,-0.0138891,-0.685938,4.34
6.544e-04,-3.03516,-0.0139297,-0.682188,4.34016
6.560e-04,-3.03281,-0.0138203,-0.679453,4.34
6.576e-04,-3.03672,-0.0137953,-0.672969,4.34
6.592e-04,-3.04922,-0.0137891,-0.67,4.34
6.608e-04,-3.06641,-0.0135578,-0.67,4.34
6.624e-04,-3.06094,-0.0134719,-0.67,4.34
6.640e-04,-3.05859,-0.0134359,-0.67,4.34
6.656e-04,-3.06016,-0.0134359,-0.669922,4.34
6.672e-04,-3.06328,-0.0134109,-0.669922,4.33984
6.688e-04,-3.07187,-0.0131266,-0.669922,4.32312
6.704e-04,-3.08125,-0.0130203,-0.666797,4.34
6.720e-04,-3.06875,-0.0130359,-0.66375,4.33984
6.736e-04,-3.08594,-0.0130062,-0.6625,4.34
6.752e-04,-3.07109,-0.0130078,-0.657109,4.34016
6.768e-04,-3.08437,-0.0127641,-0.65,4.34
6.784e-04,-3.09922,-0.0126281,-0.65,4.34
6.800e-04,-3.1,-0.0126266,-0.65,4.34
6.816e-04,-3.09922,-0.0124156,-0.65,4.34
6.832e-04,-3.09766,-0.0124344,-0.65,4.34
6.848e-04,-3.09609,-0.0122922,-0.649766,4.34
6.864e-04,-3.0875,-0.0122141,-0.646953,4.34
6.880e-04,-3.09922,-0.0121906,-0.644844,4.34
6.896e-04,-3.09922,-0.0119812,-0.644453,4.34
6.912e-04,-3.09844,-0.0118609,-0.645078,4.34
6.928e-04,-3.09922,-0.0118203,-0.642422,4.34
6.944e-04,-3.1,-0.0116844,-0.637344,4.34
6.960e-04,-3.09922,-0.0116219,-0.63,4.34
6.976e-04,-3.09922,-0.0115172,-0.629922,4.34
6.992e-04,-3.09922,-0.0114703,-0.629922,4.34
7.008e-04,-3.09922,-0.0114391,-0.63,4.34
7.024e-04,-3.09922,-0.0111797,-0.63,4.34
7.040e-04,-3.09922,-0.0111328,-0.629922,4.34
7.056e-04,-3.09922,-0.011075,-0.626719,4.34016
7.072e-04,-3.09922,-0.0109937,-0.625625,4.34
7.088e-04,-3.09922,-0.0107812,-0.625938,4.34
7.104e-04,-3.09922,-0.0107781,-0.624453,4.34
7.120e-04,-3.09922,-0.0106437,-0.624297,4.34
7.136e-04,-3.09922,-0.0105312,-0.623203,4.34
7.152e-04,-3.09922,-0.0103469,-0.617422,4.34016
7.168e-04,-3.09922,-0.0103266,-0.61,4.34016
7.184e-04,-3.09922,-0.0102359,-0.61,4.34
7.200e-04,-3.09922,-0.0101016,-0.61,4.34
7.216e-04,-3.09922,-0.00991875,-0.609922,4.34016
7.232e-04,-3.1,-0.00987031,-0.609922,4.33984
7.248e-04,-3.09922,-0.0097125,-0.609922,4.34
7.264e-04,-3.09922,-0.00949219,-0.608047,4.34
7.280e-04,-3.09922,-0.00949375,-0.609922,4.34
7.296e-04,-3.1,-0.00933594,-0.604766,4.34
7.312e-04,-3.09922,-0.0091875,-0.604766,4.34
7.328e-04,-3.09922,-0.00907344,-0.602266,4.34
7.344e-04,-3.1,-0.009,-0.595703,4.33969
7.360e-04,-3.09922,-0.00899219,-0.59,4.34016
7.376e-04,-3.09922,-0.00880312,-0.589922,4.34
7.392e-04,-3.09922,-0.00863125,-0.59,4.34
7.408e-04,-3.1,-0.00854844,-0.589922,4.34
7.424e-04,-3.09922,-0.00835937,-0.589922,4.34016
7.440e-04,-3.09922,-0.0083,-0.589922,4.34
7.456e-04,-3.09922,-0.00819687,-0.588281,4.34
7.472e-04,-3.09922,-0.00796406,-0.586172,4.34
7.488e-04,-3.09922,-0.00788281,-0.586094,4.34
7.504e-04,-3.09922,-0.00781719,-0.584531,4.34
7.520e-04,-3.1,-0.00756719,-0.588906,4.34
7.536e-04,-3.09922,-0.00749844,-0.57,4.34
7.552e-04,-3.09922,-0.00746094,-0.57,4.34
7.568e-04,-3.09922,-0.00728906,-0.57,4.34
7.584e-04,-3.09922,-0.00705781,-0.569922,4.34
7.600e-04,-3.09922,-0.00704531,-0.569922,4.34
7.616e-04,-3.09922,-0.00691406,-0.569922,4.34
7.632e-04,-3.09922,-0.00665312,-0.567031,4.34
7.648e-04,-3.09922,-0.00661719,-0.565234,4.34
7.664e-04,-3.09922,-0.00642812,-0.564219,4.34
7.680e-04,-3.09922,-0.0062875,-0.565547,4.34
7.696e-04,-3.1,-0.00624219,-0.564844,4.34
7.712e-04,-3.1,-0.00609062,-0.564453,4.34
7.728e-04,-3.09922,-0.00594219,-0.559766,4.34
7.744e-04,-3.09922,-0.00582344,-0.554609,4.34
7.760e-04,-3.09922,-0.00564844,-0.549922,4.34
7.776e-04,-3.09922,-0.00554687,-0.549922,4.34016
7.792e-04,-3.09922,-0.00546562,-0.549922,4.34
7.808e-04,-3.09922,-0.00537344,-0.549922,4.34
7.824e-04,-3.09922,-0.00509062,-0.549922,4.34016
7.840e-04,-3.09922,-0.00501094,-0.549922,4.34
7.856e-04,-3.1,-0.00470156,-0.549922,4.34
7.872e-04,-3.09922,-0.00466562,-0.545859,4.34016
7.888e-04,-3.1,-0.00459844,-0.543516,4.34
7.904e-04,-3.09922,-0.00441094,-0.541875,4.34
7.920e-04,-3.1,-0.00421094,-0.536797,4.34016
7.936e-04,-3.1,-0.00401875,-0.530469,4.34
7.952e-04,-3.09922,-0.00393906,-0.53,4.34016
7.968e-04,-3.09922,-0.00380469,-0.53,4.34
7.984e-04,-3.09922,-0.00352656,-0.529922,4.34
8.000e-04,-3.09922,-0.00354844,-0.529922,4.34
8.016e-04,-3.1,-0.00335625,-0.53,4.34
8.032e-04,-3.1,-0.00320312,-0.526797,4.34
8.048e-04,-3.09922,-0.00309062,-0.524609,4.34016
8.064e-04,-3.09922,-0.00282812,-0.526094,4.34016
8.080e-04,-3.09922,-0.00275156,-0.525078,4.34
8.096e-04,-3.09922,-0.00244375,-0.524766,4.34
8.112e-04,-3.09922,-0.00245312,-0.520547,4.34
8.128e-04,-3.1,-0.00229687,-0.515781,4.34016
