# XGS1: >3.917E-07,0.000E+00,0.000E+00,OPEN     ,1.333E-04
# XGS2: >0.000E+00,0.000E+00,OPEN     ,1.390E+00,OPEN     ,OPEN
# 2024-10-10 15:53:55
# 
2.73	4.181e-07	3.925e-07
2.74	4.181e-07	3.925e-07
2.75	4.181e-07	3.925e-07
2.76	4.181e-07	3.925e-07
2.77	4.181e-07	3.925e-07
2.78	4.181e-07	3.925e-07
2.79	4.181e-07	3.925e-07
2.8	4.141e-07	3.938e-07
2.81	4.141e-07	3.938e-07
2.82	4.141e-07	3.938e-07
2.83	4.141e-07	3.938e-07
2.84	4.141e-07	3.938e-07
2.85	4.141e-07	3.938e-07
2.86	4.141e-07	3.938e-07
2.87	4.141e-07	3.938e-07
2.88	4.141e-07	3.938e-07
2.89	4.141e-07	3.938e-07
2.9	4.13e-07	3.926e-07
2.91	4.13e-07	3.926e-07
2.92	4.13e-07	3.926e-07
2.93	4.13e-07	3.926e-07
2.94	4.13e-07	3.926e-07
2.95	4.13e-07	3.926e-07
2.96	4.13e-07	3.926e-07
2.97	4.13e-07	3.926e-07
2.98	4.13e-07	3.926e-07
2.99	4.13e-07	3.926e-07
3	4.155e-07	3.912e-07
