# XGS1: >3.011E-07,0.000E+00,0.000E+00,OPEN     ,1.333E-04
# XGS2: >0.000E+00,0.000E+00,OPEN     ,1.393E+00,OPEN     ,OPEN
# 2024-10-10 16:44:24
# 
2.82	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.84	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.86	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.88	3.144e-07	3.097e-07	3.095e-07	3.055e-07	3.042e-07
2.9	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
2.92	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
2.94	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
2.96	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
2.98	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
3	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
3.02	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
3.04	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
3.06	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
3.08	3.125e-07	3.114e-07	3.068e-07	3.052e-07	3.027e-07
3.1	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.12	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.14	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.16	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.18	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.2	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.22	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.24	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.26	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.28	3.124e-07	3.113e-07	3.085e-07	3.066e-07	3.027e-07
3.3	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.32	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.34	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.36	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.38	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.4	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.42	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.44	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.46	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.48	3.138e-07	3.108e-07	3.081e-07	3.074e-07	3.04e-07
3.5	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.52	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.54	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.56	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.58	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.6	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.62	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.64	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.66	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.68	3.135e-07	3.114e-07	3.079e-07	3.063e-07	3.036e-07
3.7	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.72	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.74	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.76	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.78	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.8	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.82	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.84	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.86	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.88	3.133e-07	3.115e-07	3.082e-07	3.057e-07	3.019e-07
3.9	3.133e-07	3.107e-07	3.08e-07	3.035e-07	3.013e-07
3.92	3.133e-07	3.107e-07	3.08e-07	3.035e-07	3.013e-07
3.94	3.133e-07	3.107e-07	3.08e-07	3.035e-07	3.013e-07
3.96	3.133e-07	3.107e-07	3.08e-07	3.035e-07	3.013e-07
3.98	3.133e-07	3.107e-07	3.08e-07	3.035e-07	3.013e-07
4	3.133e-07	3.107e-07	3.08e-07	3.035e-07	3.013e-07
