
Zeit;Weg;Kraft;Biegespannung;
s;mm;N;N/mm²;
3.87;0.529;-0.20;-0.03;
3.88;0.530;-0.30;-0.04;
3.88;0.530;0.50;0.07;
3.88;0.531;0.20;0.03;
3.89;0.532;0.50;0.07;
3.89;0.533;0.30;0.04;
3.90;0.533;0.30;0.04;
3.90;0.534;1.20;0.18;
3.91;0.535;0.80;0.12;
3.91;0.535;1.40;0.20;
3.92;0.536;1.10;0.16;
3.92;0.536;0.60;0.09;
3.93;0.537;0.50;0.07;
3.93;0.538;-0.00;-0.00;
3.94;0.539;-0.40;-0.06;
3.94;0.539;-0.70;-0.10;
3.95;0.540;-1.50;-0.22;
3.95;0.540;-0.50;-0.07;
3.96;0.541;-0.60;-0.09;
3.96;0.541;-0.30;-0.04;
3.97;0.543;0.60;0.09;
3.97;0.543;-0.20;-0.03;
3.98;0.544;0.20;0.03;
3.98;0.544;0.40;0.06;
3.99;0.545;0.40;0.06;
3.99;0.546;0.90;0.13;
4.00;0.547;1.10;0.16;
4.01;0.547;0.90;0.13;
4.01;0.548;0.90;0.13;
4.01;0.549;0.60;0.09;
4.02;0.549;0.80;0.12;
4.03;0.550;0.20;0.03;
4.03;0.550;0.10;0.01;
4.03;0.551;0.20;0.03;
4.04;0.552;-0.30;-0.04;
4.05;0.553;0.30;0.04;
4.05;0.553;0.60;0.09;
4.05;0.554;0.60;0.09;
4.06;0.554;0.40;0.06;
4.07;0.555;0.20;0.03;
4.07;0.556;-0.40;-0.06;
4.07;0.557;-0.50;-0.07;
4.08;0.557;-0.60;-0.09;
4.09;0.558;-0.80;-0.12;
4.09;0.558;-0.50;-0.07;
4.09;0.559;-0.50;-0.07;
4.10;0.560;-0.30;-0.04;
4.11;0.561;-0.10;-0.01;
4.11;0.561;-0.40;-0.06;
4.11;0.562;-1.00;-0.15;
4.12;0.563;-1.20;-0.18;
4.13;0.563;-1.00;-0.15;
4.13;0.564;-1.30;-0.19;
4.14;0.564;-0.40;-0.06;
4.14;0.565;0.30;0.04;
4.14;0.566;-0.20;-0.03;
4.15;0.567;0.80;0.12;
4.16;0.567;0.70;0.10;
4.16;0.568;0.50;0.07;
4.16;0.568;1.40;0.20;
4.17;0.570;0.80;0.12;
4.18;0.570;0.60;0.09;
4.18;0.571;1.00;0.15;
4.18;0.572;0.20;0.03;
4.19;0.572;0.40;0.06;
4.20;0.572;0.10;0.01;
4.20;0.573;-0.40;-0.06;
4.20;0.574;-0.10;-0.01;
4.21;0.575;-0.00;-0.00;
4.22;0.576;0.50;0.07;
4.22;0.576;1.10;0.16;
4.22;0.576;1.80;0.26;
4.23;0.577;1.60;0.23;
4.24;0.578;1.60;0.23;
4.24;0.578;1.10;0.16;
4.24;0.579;0.60;0.09;
4.25;0.580;0.80;0.12;
4.26;0.581;0.80;0.12;
4.26;0.581;0.50;0.07;
4.26;0.582;0.50;0.07;
4.27;0.582;0.40;0.06;
4.28;0.583;0.60;0.09;
4.28;0.584;1.00;0.15;
4.28;0.585;0.80;0.12;
4.29;0.585;0.30;0.04;
4.30;0.586;0.40;0.06;
4.30;0.586;0.40;0.06;
4.30;0.587;0.50;0.07;
4.31;0.588;1.10;0.16;
4.32;0.589;0.20;0.03;
4.32;0.589;0.80;0.12;
4.32;0.590;0.80;0.12;
4.33;0.590;1.00;0.15;
4.34;0.591;1.10;0.16;
4.34;0.592;0.80;0.12;
4.34;0.592;0.30;0.04;
4.35;0.593;0.30;0.04;
4.36;0.594;0.70;0.10;
4.36;0.595;0.40;0.06;
4.36;0.595;1.10;0.16;
4.37;0.596;1.30;0.19;
4.38;0.596;0.80;0.12;
4.38;0.597;0.10;0.01;
4.39;0.598;-0.50;-0.07;
4.39;0.599;-0.90;-0.13;
4.39;0.599;-0.30;-0.04;
4.40;0.600;0.60;0.09;
4.41;0.600;0.40;0.06;
4.41;0.601;0.50;0.07;
4.41;0.601;0.50;0.07;
4.42;0.603;-0.10;-0.01;
4.43;0.603;0.30;0.04;
4.43;0.604;-0.10;-0.01;
4.43;0.604;-0.40;-0.06;
4.44;0.605;0.10;0.01;
4.45;0.605;0.50;0.07;
4.45;0.607;1.10;0.16;
4.45;0.607;0.90;0.13;
4.46;0.608;0.10;0.01;
4.47;0.609;-0.50;-0.07;
4.47;0.609;-0.60;-0.09;
4.47;0.609;-0.50;-0.07;
4.48;0.610;0.30;0.04;
4.49;0.611;0.50;0.07;
4.49;0.612;0.50;0.07;
4.49;0.613;0.50;0.07;
4.50;0.613;-0.00;-0.00;
4.51;0.613;-0.10;-0.01;
4.51;0.614;-0.20;-0.03;
4.51;0.615;-0.40;-0.06;
4.52;0.615;-0.20;-0.03;
4.53;0.617;-0.00;-0.00;
4.53;0.617;-0.00;-0.00;
4.53;0.618;0.20;0.03;
4.54;0.618;0.80;0.12;
4.55;0.619;0.10;0.01;
4.55;0.620;-0.10;-0.01;
4.55;0.621;-0.00;-0.00;
4.56;0.621;-0.30;-0.04;
4.57;0.622;0.20;0.03;
4.57;0.623;0.30;0.04;
4.57;0.623;0.50;0.07;
4.58;0.624;-0.10;-0.01;
4.59;0.624;0.50;0.07;
4.59;0.625;-0.20;-0.03;
4.59;0.626;-0.70;-0.10;
4.60;0.627;-0.10;-0.01;
4.61;0.627;-0.30;-0.04;
4.61;0.628;0.80;0.12;
4.61;0.628;1.30;0.19;
4.62;0.629;1.10;0.16;
4.63;0.630;1.20;0.18;
4.63;0.631;1.00;0.15;
4.64;0.631;1.60;0.23;
4.64;0.632;1.20;0.18;
4.64;0.632;1.30;0.19;
4.65;0.633;0.50;0.07;
4.66;0.634;0.70;0.10;
4.66;0.635;0.60;0.09;
4.66;0.635;0.20;0.03;
4.67;0.636;0.60;0.09;
4.68;0.637;-0.00;-0.00;
4.68;0.637;0.80;0.12;
4.68;0.638;0.60;0.09;
4.69;0.638;0.60;0.09;
4.70;0.639;0.80;0.12;
4.70;0.640;0.40;0.06;
4.70;0.641;0.30;0.04;
4.71;0.641;0.50;0.07;
4.72;0.642;-0.00;-0.00;
4.72;0.642;-0.40;-0.06;
4.72;0.643;0.20;0.03;
4.73;0.644;0.60;0.09;
4.74;0.645;0.60;0.09;
4.74;0.645;1.20;0.18;
4.74;0.646;0.60;0.09;
4.75;0.646;-0.70;-0.10;
4.76;0.647;-0.90;-0.13;
4.76;0.648;-1.30;-0.19;
4.76;0.649;-0.60;-0.09;
4.77;0.649;0.30;0.04;
4.78;0.650;0.70;0.10;
4.78;0.650;0.40;0.06;
4.78;0.651;-0.20;-0.03;
4.79;0.652;-0.60;-0.09;
4.80;0.652;-0.80;-0.12;
4.80;0.653;-0.50;-0.07;
4.80;0.654;-0.10;-0.01;
4.81;0.655;-0.40;-0.06;
4.82;0.655;-0.90;-0.13;
4.82;0.656;-0.20;-0.03;
4.82;0.656;0.10;0.01;
4.83;0.657;-0.30;-0.04;
4.84;0.658;0.30;0.04;
4.84;0.659;-0.70;-0.10;
4.84;0.659;-1.40;-0.20;
4.85;0.660;-0.80;-0.12;
4.86;0.660;-1.00;-0.15;
4.86;0.661;-0.20;-0.03;
4.86;0.662;-0.10;-0.01;
4.87;0.663;-0.10;-0.01;
4.88;0.663;-0.30;-0.04;
4.88;0.664;-0.90;-0.13;
4.89;0.664;-0.80;-0.12;
4.89;0.665;-0.70;-0.10;
4.89;0.666;-0.80;-0.12;
4.90;0.666;-0.00;-0.00;
4.91;0.667;0.10;0.01;
4.91;0.668;-0.10;-0.01;
4.91;0.669;0.50;0.07;
4.92;0.669;0.70;0.10;
4.93;0.670;1.30;0.19;
4.93;0.670;1.80;0.26;
4.93;0.671;1.70;0.25;
4.94;0.672;1.40;0.20;
4.95;0.673;0.60;0.09;
4.95;0.673;0.60;0.09;
4.95;0.674;0.60;0.09;
4.96;0.674;-0.30;-0.04;
4.97;0.675;0.10;0.01;
4.97;0.676;-0.10;-0.01;
4.97;0.677;-0.20;-0.03;
4.98;0.677;-0.30;-0.04;
4.99;0.678;-0.90;-0.13;
4.99;0.678;-0.70;-0.10;
4.99;0.679;-1.00;-0.15;
5.00;0.680;0.30;0.04;
5.01;0.680;0.30;0.04;
5.01;0.681;0.10;0.01;
5.01;0.682;0.90;0.13;
5.02;0.683;-0.00;-0.00;
5.03;0.683;0.60;0.09;
5.03;0.684;0.70;0.10;
5.03;0.684;-0.20;-0.03;
5.04;0.685;-0.00;-0.00;
5.05;0.686;-0.40;-0.06;
5.05;0.687;-0.50;-0.07;
5.05;0.687;-0.30;-0.04;
5.06;0.688;-0.60;-0.09;
5.07;0.688;-0.90;-0.13;
5.07;0.689;-1.00;-0.15;
5.07;0.690;-0.50;-0.07;
5.08;0.691;0.50;0.07;
5.09;0.692;0.80;0.12;
5.09;0.692;0.80;0.12;
5.09;0.692;-0.30;-0.04;
5.10;0.693;-0.90;-0.13;
5.11;0.694;-0.50;-0.07;
5.11;0.695;-0.60;-0.09;
5.11;0.696;0.20;0.03;
5.12;0.696;0.20;0.03;
5.13;0.697;0.10;0.01;
5.13;0.697;-0.50;-0.07;
5.14;0.698;-0.70;-0.10;
5.14;0.698;-0.40;-0.06;
5.14;0.700;-0.30;-0.04;
5.15;0.700;0.30;0.04;
5.16;0.701;0.70;0.10;
5.16;0.701;0.50;0.07;
5.16;0.702;-0.10;-0.01;
5.17;0.702;0.60;0.09;
5.18;0.703;0.50;0.07;
5.18;0.704;0.10;0.01;
5.18;0.705;0.10;0.01;
5.19;0.706;0.10;0.01;
5.20;0.706;0.30;0.04;
5.20;0.706;0.30;0.04;
5.20;0.707;0.30;0.04;
5.21;0.708;-0.20;-0.03;
5.22;0.709;-0.20;-0.03;
5.22;0.710;0.10;0.01;
5.22;0.710;0.30;0.04;
5.23;0.711;0.70;0.10;
5.24;0.711;0.10;0.01;
5.24;0.712;0.10;0.01;
5.24;0.712;-0.00;-0.00;
5.25;0.714;-0.40;-0.06;
5.26;0.714;-0.10;-0.01;
5.26;0.715;0.20;0.03;
5.26;0.715;0.60;0.09;
5.27;0.716;0.60;0.09;
5.28;0.716;0.90;0.13;
5.28;0.717;0.30;0.04;
5.28;0.718;0.40;0.06;
5.29;0.719;0.50;0.07;
5.30;0.720;-0.20;-0.03;
5.30;0.720;0.20;0.03;
5.30;0.720;-0.00;-0.00;
5.31;0.721;0.30;0.04;
5.32;0.722;0.40;0.06;
5.32;0.723;0.30;0.04;
5.32;0.723;0.60;0.09;
5.33;0.724;-0.10;-0.01;
5.34;0.725;-0.20;-0.03;
5.34;0.725;-0.40;-0.06;
5.34;0.726;-1.60;-0.23;
5.35;0.726;-1.00;-0.15;
5.36;0.727;-0.90;-0.13;
5.36;0.728;-0.10;-0.01;
5.36;0.729;0.30;0.04;
5.37;0.729;0.70;0.10;
5.38;0.730;1.40;0.20;
5.38;0.730;0.70;0.10;
5.39;0.731;0.80;0.12;
5.39;0.732;0.70;0.10;
5.39;0.733;0.40;0.06;
5.40;0.733;0.50;0.07;
5.41;0.734;1.30;0.19;
5.41;0.734;1.30;0.19;
5.41;0.735;0.80;0.12;
5.42;0.736;1.10;0.16;
5.43;0.737;0.30;0.04;
5.43;0.737;0.20;0.03;
5.43;0.738;1.00;0.15;
5.44;0.738;1.00;0.15;
5.45;0.739;1.40;0.20;
5.45;0.740;1.40;0.20;
5.45;0.740;1.30;0.19;
5.46;0.741;1.40;0.20;
5.47;0.742;0.80;0.12;
5.47;0.743;0.90;0.13;
5.47;0.743;0.60;0.09;
5.48;0.744;0.50;0.07;
5.49;0.744;0.20;0.03;
5.49;0.745;0.10;0.01;
5.49;0.746;-0.10;-0.01;
5.50;0.747;-0.60;-0.09;
5.51;0.747;-0.00;-0.00;
5.51;0.748;-0.30;-0.04;
5.51;0.748;0.40;0.06;
5.52;0.749;0.60;0.09;
5.53;0.750;0.40;0.06;
5.53;0.751;1.30;0.19;
5.53;0.751;1.10;0.16;
5.54;0.752;0.60;0.09;
5.55;0.752;0.90;0.13;
5.55;0.753;0.40;0.06;
5.55;0.754;-0.10;-0.01;
5.56;0.754;1.10;0.16;
5.57;0.755;0.60;0.09;
5.57;0.756;0.40;0.06;
5.57;0.757;-0.20;-0.03;
5.58;0.757;-0.90;-0.13;
5.59;0.758;-0.60;-0.09;
5.59;0.758;-0.60;-0.09;
5.59;0.759;0.50;0.07;
5.60;0.760;1.20;0.18;
5.61;0.761;0.40;0.06;
5.61;0.761;0.10;0.01;
5.61;0.762;-0.50;-0.07;
5.62;0.762;-1.00;-0.15;
5.63;0.763;-0.20;-0.03;
5.63;0.764;-0.50;-0.07;
5.64;0.765;-0.10;-0.01;
5.64;0.765;-0.10;-0.01;
5.64;0.766;-0.80;-0.12;
5.65;0.766;-0.40;-0.06;
5.66;0.767;-0.70;-0.10;
5.66;0.768;-1.10;-0.16;
5.66;0.768;-0.30;-0.04;
5.67;0.769;0.10;0.01;
5.68;0.770;0.10;0.01;
5.68;0.771;0.20;0.03;
5.68;0.771;0.20;0.03;
5.69;0.772;-0.20;-0.03;
5.70;0.772;-0.30;-0.04;
5.70;0.773;0.90;0.13;
5.70;0.774;0.80;0.12;
5.71;0.775;1.50;0.22;
5.72;0.775;1.90;0.28;
5.72;0.776;1.30;0.19;
5.72;0.776;1.20;0.18;
5.73;0.777;0.30;0.04;
5.74;0.778;0.80;0.12;
5.74;0.779;1.00;0.15;
5.74;0.779;0.70;0.10;
5.75;0.780;0.80;0.12;
5.76;0.780;0.50;0.07;
5.76;0.781;0.40;0.06;
5.76;0.782;0.70;0.10;
5.77;0.783;1.20;0.18;
5.78;0.783;0.70;0.10;
5.78;0.784;0.70;0.10;
5.78;0.785;0.70;0.10;
5.79;0.785;0.30;0.04;
5.80;0.786;0.90;0.13;
5.80;0.786;0.30;0.04;
5.80;0.787;0.60;0.09;
5.81;0.788;0.40;0.06;
5.82;0.789;0.20;0.03;
5.82;0.789;0.80;0.12;
5.82;0.790;0.80;0.12;
5.83;0.790;1.30;0.19;
5.84;0.791;1.30;0.19;
5.84;0.792;1.20;0.18;
5.84;0.793;0.80;0.12;
5.85;0.793;0.50;0.07;
5.86;0.794;0.50;0.07;
5.86;0.794;0.70;0.10;
5.86;0.795;1.40;0.20;
5.87;0.796;1.40;0.20;
5.88;0.797;0.80;0.12;
5.88;0.797;0.60;0.09;
5.89;0.798;-0.50;-0.07;
5.89;0.799;-0.20;-0.03;
5.89;0.799;0.40;0.06;
5.90;0.800;0.20;0.03;
5.91;0.800;0.60;0.09;
5.91;0.801;0.80;0.12;
5.91;0.802;0.80;0.12;
5.92;0.803;0.70;0.10;
5.93;0.803;0.60;0.09;
5.93;0.804;0.40;0.06;
5.93;0.804;0.30;0.04;
5.94;0.805;0.70;0.10;
5.95;0.806;0.80;0.12;
5.95;0.807;0.40;0.06;
5.95;0.807;0.50;0.07;
5.96;0.808;0.20;0.03;
5.97;0.808;0.30;0.04;
5.97;0.809;0.60;0.09;
5.97;0.810;0.60;0.09;
5.98;0.811;1.10;0.16;
5.99;0.811;1.00;0.15;
5.99;0.812;1.20;0.18;
5.99;0.813;1.40;0.20;
6.00;0.813;1.60;0.23;
6.01;0.814;1.70;0.25;
6.01;0.814;1.20;0.18;
6.01;0.815;0.30;0.04;
6.02;0.816;0.20;0.03;
6.03;0.817;0.30;0.04;
6.03;0.817;0.20;0.03;
6.03;0.818;1.00;0.15;
6.04;0.818;0.40;0.06;
6.05;0.819;-0.40;-0.06;
6.05;0.820;-0.50;-0.07;
6.05;0.821;-0.70;-0.10;
6.06;0.821;-0.70;-0.10;
6.07;0.822;-0.40;-0.06;
6.07;0.822;-0.00;-0.00;
6.07;0.823;0.10;0.01;
6.08;0.824;0.70;0.10;
6.09;0.825;0.80;0.12;
6.09;0.825;0.50;0.07;
6.09;0.826;0.10;0.01;
6.10;0.826;-0.10;-0.01;
6.11;0.827;-0.50;-0.07;
6.11;0.828;-1.40;-0.20;
6.11;0.828;-1.00;-0.15;
6.12;0.829;-1.30;-0.19;
6.13;0.830;-0.60;-0.09;
6.13;0.831;0.90;0.13;
6.14;0.831;0.70;0.10;
6.14;0.832;0.70;0.10;
6.14;0.832;1.00;0.15;
6.15;0.833;0.50;0.07;
6.16;0.834;0.60;0.09;
6.16;0.835;0.90;0.13;
6.16;0.835;-0.00;-0.00;
6.17;0.836;-0.00;-0.00;
6.18;0.836;0.10;0.01;
6.18;0.837;0.50;0.07;
6.18;0.838;0.60;0.09;
6.19;0.839;0.70;0.10;
6.20;0.839;0.40;0.06;
6.20;0.840;-0.20;-0.03;
6.20;0.840;-0.50;-0.07;
6.21;0.841;-0.60;-0.09;
6.22;0.842;-0.60;-0.09;
6.22;0.842;-0.90;-0.13;
6.22;0.843;-0.40;-0.06;
6.23;0.844;-0.40;-0.06;
6.24;0.845;0.20;0.03;
6.24;0.845;0.30;0.04;
6.24;0.846;0.20;0.03;
6.25;0.846;0.30;0.04;
6.26;0.847;-0.00;-0.00;
6.26;0.848;0.40;0.06;
6.26;0.849;0.10;0.01;
6.27;0.849;-0.00;-0.00;
6.28;0.850;-0.70;-0.10;
6.28;0.850;-0.70;-0.10;
6.28;0.851;-0.40;-0.06;
6.29;0.851;-0.20;-0.03;
6.30;0.853;0.10;0.01;
6.30;0.853;-0.40;-0.06;
6.30;0.854;-0.00;-0.00;
6.31;0.854;-0.00;-0.00;
6.32;0.855;-0.10;-0.01;
6.32;0.855;0.30;0.04;
6.32;0.857;-0.00;-0.00;
6.33;0.857;0.50;0.07;
6.34;0.858;0.90;0.13;
6.34;0.859;0.80;0.12;
6.34;0.859;1.10;0.16;
6.35;0.859;-0.00;-0.00;
6.36;0.860;0.20;0.03;
6.36;0.861;0.50;0.07;
6.36;0.862;0.50;0.07;
6.37;0.863;1.50;0.22;
6.38;0.863;1.50;0.22;
6.38;0.864;1.40;0.20;
6.39;0.864;1.60;0.23;
6.39;0.865;0.80;0.12;
6.39;0.865;0.50;0.07;
6.40;0.867;0.50;0.07;
6.41;0.867;-0.80;-0.12;
6.41;0.868;-0.20;-0.03;
6.41;0.868;-0.20;-0.03;
6.42;0.869;-0.60;-0.09;
6.43;0.869;-0.10;-0.01;
6.43;0.871;-0.60;-0.09;
6.43;0.871;-0.80;-0.12;
6.44;0.872;-0.40;-0.06;
6.45;0.873;0.60;0.09;
6.45;0.873;1.30;0.19;
6.45;0.874;1.10;0.16;
6.46;0.874;1.00;0.15;
6.47;0.875;1.10;0.16;
6.47;0.876;0.40;0.06;
6.47;0.877;0.70;0.10;
6.48;0.877;0.80;0.12;
6.49;0.878;0.50;0.07;
6.49;0.878;0.70;0.10;
6.49;0.879;0.60;0.09;
6.50;0.880;0.40;0.06;
6.51;0.881;-0.70;-0.10;
6.51;0.881;-1.00;-0.15;
6.51;0.882;-0.60;-0.09;
6.52;0.882;-1.00;-0.15;
6.53;0.883;-0.10;-0.01;
6.53;0.884;0.30;0.04;
6.53;0.885;-0.40;-0.06;
6.54;0.885;-0.20;-0.03;
6.55;0.886;-0.30;-0.04;
6.55;0.887;-0.00;-0.00;
6.55;0.887;0.20;0.03;
6.56;0.888;0.40;0.06;
6.57;0.888;0.20;0.03;
6.57;0.889;-0.20;-0.03;
6.57;0.890;-0.30;-0.04;
6.58;0.891;-0.30;-0.04;
6.59;0.891;-0.20;-0.03;
6.59;0.892;-0.10;-0.01;
6.59;0.892;0.30;0.04;
6.60;0.893;0.10;0.01;
6.61;0.894;0.10;0.01;
6.61;0.895;-0.40;-0.06;
6.61;0.895;-0.60;-0.09;
6.62;0.896;-0.30;-0.04;
6.63;0.896;0.20;0.03;
6.63;0.897;1.20;0.18;
6.64;0.898;1.70;0.25;
6.64;0.899;1.60;0.23;
6.64;0.899;1.90;0.28;
6.65;0.900;2.00;0.29;
6.66;0.900;2.00;0.29;
6.66;0.901;1.80;0.26;
6.66;0.902;1.40;0.20;
6.67;0.902;0.50;0.07;
6.68;0.903;0.40;0.06;
6.68;0.904;0.80;0.12;
6.68;0.905;0.90;0.13;
6.69;0.905;1.20;0.18;
6.70;0.906;0.20;0.03;
6.70;0.906;-0.40;-0.06;
6.70;0.907;-0.80;-0.12;
6.71;0.908;-0.20;-0.03;
6.72;0.909;-0.00;-0.00;
6.72;0.909;0.40;0.06;
6.72;0.910;0.10;0.01;
6.73;0.910;-0.30;-0.04;
6.74;0.911;0.20;0.03;
6.74;0.912;0.20;0.03;
6.74;0.913;0.40;0.06;
6.75;0.913;0.20;0.03;
6.76;0.914;0.30;0.04;
6.76;0.914;0.40;0.06;
6.76;0.915;0.70;0.10;
6.77;0.916;0.50;0.07;
6.78;0.916;-0.30;-0.04;
6.78;0.917;-0.30;-0.04;
6.78;0.918;-0.60;-0.09;
6.79;0.919;-0.50;-0.07;
6.80;0.919;0.20;0.03;
6.80;0.920;-0.30;-0.04;
6.80;0.920;-0.60;-0.09;
6.81;0.921;-0.40;-0.06;
6.82;0.922;-0.80;-0.12;
6.82;0.923;-0.60;-0.09;
6.82;0.923;0.20;0.03;
6.83;0.924;0.10;0.01;
6.84;0.924;-0.00;-0.00;
6.84;0.925;0.30;0.04;
6.84;0.926;-0.60;-0.09;
6.85;0.927;0.20;0.03;
6.86;0.927;0.20;0.03;
6.86;0.928;0.20;0.03;
6.86;0.928;0.50;0.07;
6.87;0.929;-0.30;-0.04;
6.88;0.930;0.30;0.04;
6.88;0.930;-0.60;-0.09;
6.89;0.931;-0.20;-0.03;
6.89;0.932;-0.30;-0.04;
6.89;0.933;-0.80;-0.12;
6.90;0.933;0.10;0.01;
6.91;0.934;-0.50;-0.07;
6.91;0.934;0.10;0.01;
6.91;0.935;0.20;0.03;
6.92;0.936;-0.10;-0.01;
6.93;0.937;0.40;0.06;
6.93;0.937;0.20;0.03;
6.93;0.938;0.20;0.03;
6.94;0.938;0.30;0.04;
6.95;0.939;-0.60;-0.09;
6.95;0.940;-0.60;-0.09;
6.95;0.941;-0.30;-0.04;
6.96;0.942;-0.20;-0.03;
6.97;0.942;0.30;0.04;
6.97;0.942;-0.40;-0.06;
6.97;0.943;-0.30;-0.04;
6.98;0.944;0.30;0.04;
6.99;0.945;0.30;0.04;
6.99;0.946;1.10;0.16;
6.99;0.946;1.20;0.18;
7.00;0.947;0.70;0.10;
7.01;0.947;1.10;0.16;
7.01;0.948;1.50;0.22;
7.01;0.948;0.80;0.12;
7.02;0.950;1.10;0.16;
7.03;0.950;0.20;0.03;
7.03;0.951;-0.60;-0.09;
7.03;0.951;-0.10;-0.01;
7.04;0.952;-0.60;-0.09;
7.05;0.952;0.10;0.01;
7.05;0.953;0.70;0.10;
7.05;0.954;0.90;0.13;
7.06;0.955;1.00;0.15;
7.07;0.955;1.20;0.18;
7.07;0.956;0.90;0.13;
7.07;0.956;0.20;0.03;
7.08;0.957;0.20;0.03;
7.09;0.958;-0.20;-0.03;
7.09;0.959;-0.80;-0.12;
7.09;0.959;-0.60;-0.09;
7.10;0.960;-0.10;-0.01;
7.11;0.961;-0.00;-0.00;
7.11;0.961;0.60;0.09;
7.11;0.962;0.40;0.06;
7.12;0.962;-0.00;-0.00;
7.13;0.963;0.70;0.10;
7.13;0.964;1.10;0.16;
7.14;0.965;1.90;0.28;
7.14;0.965;2.30;0.34;
7.14;0.966;1.50;0.22;
7.15;0.966;1.20;0.18;
7.16;0.967;0.50;0.07;
7.16;0.968;-0.30;-0.04;
7.16;0.969;-0.40;-0.06;
7.17;0.969;-0.50;-0.07;
7.18;0.970;-0.20;-0.03;
7.18;0.970;0.10;0.01;
7.18;0.971;0.30;0.04;
7.19;0.972;-0.00;-0.00;
7.20;0.973;0.30;0.04;
7.20;0.973;0.20;0.03;
7.20;0.974;0.50;0.07;
7.21;0.975;0.50;0.07;
7.22;0.975;0.20;0.03;
7.22;0.976;0.50;0.07;
7.22;0.976;0.90;0.13;
7.23;0.977;1.20;0.18;
7.24;0.978;1.10;0.16;
7.24;0.979;0.60;0.09;
7.24;0.979;0.20;0.03;
7.25;0.980;0.50;0.07;
7.26;0.980;1.20;0.18;
7.26;0.981;1.40;0.20;
7.26;0.982;1.40;0.20;
7.27;0.983;0.90;0.13;
7.28;0.983;0.10;0.01;
7.28;0.984;0.20;0.03;
7.28;0.984;0.60;0.09;
7.29;0.985;0.20;0.03;
7.30;0.986;0.70;0.10;
7.30;0.987;0.80;0.12;
7.30;0.987;-0.00;-0.00;
7.31;0.988;0.20;0.03;
7.32;0.988;-0.10;-0.01;
7.32;0.989;-0.30;-0.04;
7.32;0.990;0.40;0.06;
7.33;0.990;0.40;0.06;
7.34;0.991;0.80;0.12;
7.34;0.992;0.80;0.12;
7.34;0.993;0.60;0.09;
7.35;0.993;1.30;0.19;
7.36;0.994;1.10;0.16;
7.36;0.994;1.20;0.18;
7.36;0.995;1.10;0.16;
7.37;0.996;0.50;0.07;
7.38;0.997;0.70;0.10;
7.38;0.997;0.40;0.06;
7.39;0.998;-0.10;-0.01;
7.39;0.998;0.20;0.03;
7.39;0.999;-0.20;-0.03;
7.40;1.000;-0.30;-0.04;
7.41;1.000;-0.30;-0.04;
7.41;1.001;-0.20;-0.03;
7.41;1.002;-0.10;-0.01;
7.42;1.003;0.20;0.03;
7.43;1.003;0.80;0.12;
7.43;1.004;0.80;0.12;
7.43;1.005;1.30;0.19;
7.44;1.005;1.40;0.20;
7.45;1.006;0.90;0.13;
7.45;1.007;0.60;0.09;
7.45;1.007;-0.10;-0.01;
7.46;1.008;-0.30;-0.04;
7.47;1.008;-0.70;-0.10;
7.47;1.009;-0.50;-0.07;
7.47;1.010;-0.10;-0.01;
7.48;1.010;-0.10;-0.01;
7.49;1.011;0.80;0.12;
7.49;1.012;0.90;0.13;
7.49;1.013;0.80;0.12;
7.50;1.013;0.80;0.12;
7.51;1.014;0.20;0.03;
7.51;1.015;0.30;0.04;
7.51;1.015;-0.40;-0.06;
7.52;1.016;-0.70;-0.10;
7.53;1.016;-0.90;-0.13;
7.53;1.017;-1.70;-0.25;
7.53;1.018;-1.60;-0.23;
7.54;1.018;-1.20;-0.18;
7.55;1.019;-0.50;-0.07;
7.55;1.020;-0.30;-0.04;
7.55;1.020;0.40;0.06;
7.56;1.021;-0.20;-0.03;
7.57;1.022;-0.20;-0.03;
7.57;1.023;-0.20;-0.03;
7.57;1.023;-0.00;-0.00;
7.58;1.024;1.30;0.19;
7.59;1.025;0.90;0.13;
7.59;1.025;1.00;0.15;
7.59;1.026;1.10;0.16;
7.60;1.026;0.50;0.07;
7.61;1.027;0.30;0.04;
7.61;1.028;-0.10;-0.01;
7.61;1.028;0.30;0.04;
7.62;1.029;0.70;0.10;
7.63;1.030;1.40;0.20;
7.63;1.031;2.40;0.35;
7.64;1.031;2.00;0.29;
7.64;1.031;1.60;0.23;
7.64;1.033;1.20;0.18;
7.65;1.033;0.90;0.13;
7.66;1.034;0.40;0.06;
7.66;1.035;0.50;0.07;
7.66;1.035;1.40;0.20;
7.67;1.036;1.20;0.18;
7.68;1.036;0.80;0.12;
7.68;1.037;0.90;0.13;
7.68;1.038;-0.20;-0.03;
7.69;1.038;-1.10;-0.16;
7.70;1.039;-0.50;-0.07;
7.70;1.039;-0.60;-0.09;
7.70;1.041;-0.30;-0.04;
7.71;1.041;0.50;0.07;
7.72;1.041;-0.00;-0.00;
7.72;1.043;-0.40;-0.06;
7.72;1.043;-0.50;-0.07;
7.73;1.043;-0.40;-0.06;
7.74;1.044;-0.30;-0.04;
7.74;1.045;0.40;0.06;
7.74;1.046;0.80;0.12;
7.75;1.046;0.10;0.01;
7.76;1.047;0.50;0.07;
7.76;1.048;0.20;0.03;
7.76;1.048;-0.20;-0.03;
7.77;1.049;0.20;0.03;
7.78;1.050;-0.20;-0.03;
7.78;1.051;-0.40;-0.06;
7.78;1.051;0.40;0.06;
7.79;1.051;0.10;0.01;
7.80;1.053;0.40;0.06;
7.80;1.053;-0.00;-0.00;
